Target Rank	Target Score	miRNA Name
145	79	hsa-miR-4658
146	79	hsa-miR-122b-3p
147	79	hsa-miR-367-3p
148	79	hsa-miR-4251
149	79	hsa-miR-582-5p
150	79	hsa-miR-208b-5p
151	78	hsa-miR-557
152	78	hsa-miR-6882-5p
153	78	hsa-miR-3163
154	78	hsa-miR-3618
155	78	hsa-miR-12136
156	78	hsa-miR-4282
157	78	hsa-miR-21-3p
158	78	hsa-miR-499b-3p
159	78	hsa-miR-499a-3p
160	78	hsa-miR-4999-3p
161	77	hsa-miR-376b-3p
162	77	hsa-miR-376a-3p
163	77	hsa-miR-1238-5p
164	77	hsa-miR-606
165	77	hsa-miR-1255b-2-3p
166	77	hsa-miR-4433b-3p
167	77	hsa-miR-8064
168	77	hsa-miR-19b-3p
169	77	hsa-miR-19a-3p
170	77	hsa-miR-10523-5p
171	77	hsa-miR-7157-5p
172	77	hsa-miR-4720-3p
173	77	hsa-miR-7113-3p
174	77	hsa-miR-297
175	77	hsa-miR-4275
176	77	hsa-miR-568
177	76	hsa-miR-5590-5p
178	76	hsa-miR-652-5p
179	76	hsa-miR-2053
180	76	hsa-miR-4742-5p
181	76	hsa-miR-4738-3p
182	76	hsa-miR-595
183	76	hsa-miR-4261
184	76	hsa-miR-4722-5p
185	75	hsa-miR-3679-5p
186	75	hsa-miR-5585-5p
187	75	hsa-miR-4709-3p
188	75	hsa-miR-4789-5p
189	75	hsa-miR-208a-5p
190	75	hsa-miR-4758-5p
191	75	hsa-miR-4786-3p
192	75	hsa-miR-18b-3p
193	75	hsa-miR-323a-3p
194	75	hsa-miR-3185
195	75	hsa-miR-4766-5p
196	75	hsa-miR-3617-3p
197	75	hsa-miR-371a-5p
198	75	hsa-miR-374a-5p
199	75	hsa-miR-1178-5p
200	75	hsa-miR-613
201	74	hsa-miR-4672
202	74	hsa-miR-302e
203	74	hsa-miR-5680
204	74	hsa-miR-5003-5p
205	74	hsa-miR-323b-5p
206	74	hsa-miR-4324
207	74	hsa-miR-194-5p
208	74	hsa-miR-487a-3p
209	74	hsa-miR-154-3p
210	74	hsa-miR-367-5p
211	74	hsa-miR-197-3p
212	74	hsa-miR-212-3p
213	74	hsa-miR-132-3p
214	74	hsa-miR-10522-5p
215	74	hsa-miR-4748
216	74	hsa-miR-4464
217	74	hsa-miR-527
218	74	hsa-miR-518a-5p
219	74	hsa-miR-6732-3p
220	74	hsa-miR-4776-3p
221	73	hsa-let-7i-3p
222	73	hsa-miR-186-5p
223	73	hsa-miR-3666
224	73	hsa-miR-4732-5p
225	73	hsa-miR-2278
226	73	hsa-miR-1292-5p
227	73	hsa-miR-7703
228	73	hsa-miR-3194-5p
229	73	hsa-miR-5189-3p
230	73	hsa-miR-5579-5p
231	73	hsa-miR-589-3p
232	73	hsa-miR-374b-3p
233	73	hsa-miR-548ax
234	73	hsa-miR-548ao-5p
235	73	hsa-miR-4999-5p
236	73	hsa-miR-487b-5p
237	73	hsa-miR-487a-5p
238	73	hsa-miR-4677-5p
239	73	hsa-miR-29b-1-5p
240	73	hsa-miR-153-3p
241	73	hsa-miR-548k
242	73	hsa-miR-548av-5p
243	73	hsa-miR-4797-3p
244	73	hsa-miR-6789-5p
245	73	hsa-miR-3184-3p
246	73	hsa-let-7c-3p
247	73	hsa-miR-8054
248	72	hsa-miR-1185-5p
249	72	hsa-miR-3909
250	72	hsa-miR-555
251	72	hsa-miR-3976
252	72	hsa-miR-6755-5p
253	72	hsa-miR-192-3p
254	72	hsa-miR-1261
255	72	hsa-miR-4483
256	72	hsa-miR-545-5p
257	72	hsa-miR-4790-3p
258	72	hsa-miR-545-3p
259	72	hsa-miR-374b-5p
260	72	hsa-miR-3174
261	72	hsa-miR-3650
262	72	hsa-miR-3677-5p
263	72	hsa-miR-7161-5p
264	72	hsa-miR-126-5p
265	72	hsa-miR-7843-3p
266	72	hsa-miR-8063
267	72	hsa-miR-550b-2-5p
268	72	hsa-miR-1267
269	72	hsa-miR-550a-5p
270	72	hsa-miR-550a-3-5p
271	72	hsa-miR-1271-3p
272	71	hsa-miR-641
273	71	hsa-miR-3617-5p
274	71	hsa-miR-4801
275	71	hsa-miR-3156-5p
276	71	hsa-miR-548t-5p
277	71	hsa-miR-548az-5p
278	71	hsa-miR-4524a-3p
279	71	hsa-miR-3613-5p
280	71	hsa-miR-7854-3p
281	71	hsa-miR-411-3p
282	71	hsa-miR-379-3p
283	71	hsa-miR-548an
284	71	hsa-miR-580-3p
285	71	hsa-miR-6747-5p
286	71	hsa-miR-512-5p
287	71	hsa-miR-107
288	71	hsa-miR-103a-3p
289	71	hsa-miR-4327
290	71	hsa-miR-103a-2-5p
291	71	hsa-miR-103a-1-5p
292	71	hsa-miR-548u
293	71	hsa-miR-3137
294	71	hsa-miR-6875-3p
295	71	hsa-miR-3680-3p
296	70	hsa-miR-3671
297	70	hsa-miR-361-5p
298	70	hsa-miR-2054
299	70	hsa-miR-548l
300	70	hsa-miR-9983-3p
301	70	hsa-miR-892c-3p
302	70	hsa-miR-4676-3p
303	70	hsa-miR-4670-3p
304	70	hsa-miR-3658
305	70	hsa-miR-4481
306	70	hsa-miR-5689
307	70	hsa-miR-466
308	70	hsa-miR-362-3p
309	70	hsa-miR-329-3p
310	69	hsa-miR-6866-5p
311	69	hsa-miR-3190-3p
312	69	hsa-miR-452-5p
313	69	hsa-miR-5094
314	69	hsa-miR-4295
315	69	hsa-miR-3912-3p
316	69	hsa-miR-26b-3p
317	69	hsa-miR-296-3p
318	69	hsa-miR-8081
319	69	hsa-miR-298
320	69	hsa-miR-130a-3p
321	69	hsa-miR-7150
322	69	hsa-miR-6781-3p
323	69	hsa-miR-4645-3p
324	69	hsa-miR-3941
325	69	hsa-miR-5590-3p
326	69	hsa-miR-532-3p
327	69	hsa-miR-548z
328	69	hsa-miR-548h-3p
329	69	hsa-miR-548ac
330	69	hsa-miR-3187-3p
331	68	hsa-miR-499a-5p
332	68	hsa-miR-3135b
333	68	hsa-miR-6868-3p
334	68	hsa-miR-4775
335	68	hsa-miR-548aw
336	68	hsa-miR-6719-3p
337	68	hsa-miR-329-5p
338	68	hsa-miR-494-3p
339	68	hsa-miR-1909-5p
340	68	hsa-miR-12135
341	68	hsa-miR-494-5p
342	68	hsa-miR-410-5p
343	68	hsa-miR-20a-5p
344	68	hsa-miR-106b-5p
345	68	hsa-miR-1227-5p
346	68	hsa-miR-454-3p
347	68	hsa-miR-6073
348	68	hsa-miR-6511a-5p
349	68	hsa-miR-1910-3p
350	68	hsa-miR-651-5p
351	68	hsa-miR-3200-3p
352	68	hsa-miR-142-5p
353	67	hsa-miR-382-3p
354	67	hsa-miR-5002-5p
355	67	hsa-miR-4500
356	67	hsa-miR-599
357	67	hsa-miR-93-5p
358	67	hsa-miR-519d-3p
359	67	hsa-miR-20b-5p
360	67	hsa-miR-17-5p
361	67	hsa-miR-8087
362	67	hsa-miR-510-3p
363	67	hsa-miR-7151-5p
364	67	hsa-miR-6822-5p
365	67	hsa-miR-6750-5p
366	67	hsa-miR-374c-3p
367	67	hsa-miR-4485-3p
368	67	hsa-miR-6754-3p
369	67	hsa-miR-5190
370	67	hsa-miR-219a-1-3p
371	67	hsa-miR-199b-5p
372	67	hsa-miR-199a-5p
373	67	hsa-miR-874-3p
374	67	hsa-miR-6507-3p
375	67	hsa-miR-526b-3p
376	67	hsa-miR-4731-3p
377	67	hsa-miR-140-3p
378	67	hsa-miR-301b-3p
379	67	hsa-miR-301a-3p
380	67	hsa-miR-130b-3p
381	66	hsa-miR-409-3p
382	66	hsa-miR-106a-5p
383	66	hsa-miR-4662a-3p
384	66	hsa-miR-4662a-5p
385	66	hsa-miR-4789-3p
386	66	hsa-miR-412-3p
387	66	hsa-miR-646
388	66	hsa-miR-2682-3p
389	66	hsa-miR-4448
390	66	hsa-miR-4635
391	66	hsa-miR-548b-3p
392	66	hsa-miR-4325
393	66	hsa-miR-1825
394	66	hsa-miR-629-5p
395	66	hsa-miR-1324
396	66	hsa-miR-12113
397	66	hsa-miR-548c-3p
398	66	hsa-miR-3149
399	66	hsa-miR-377-3p
400	66	hsa-miR-4778-3p
401	65	hsa-miR-6715b-3p
402	65	hsa-miR-6765-3p
403	65	hsa-miR-8065
404	65	hsa-miR-6806-5p
405	65	hsa-miR-6504-3p
406	65	hsa-miR-1304-5p
407	65	hsa-miR-4647
408	65	hsa-miR-129-5p
409	65	hsa-miR-4659b-5p
410	65	hsa-miR-4795-3p
411	65	hsa-miR-196a-3p
412	65	hsa-miR-8485
413	65	hsa-miR-548ab
414	65	hsa-miR-7849-3p
415	65	hsa-miR-6881-3p
416	65	hsa-miR-4727-5p
417	65	hsa-miR-4539
418	65	hsa-miR-558
419	64	hsa-miR-548d-3p
420	64	hsa-miR-548bb-3p
421	64	hsa-miR-4662b
422	64	hsa-miR-10226
423	64	hsa-miR-4728-3p
424	64	hsa-miR-1468-3p
425	64	hsa-miR-548n
426	64	hsa-miR-4470
427	64	hsa-miR-10399-5p
428	64	hsa-miR-6757-3p
429	64	hsa-miR-921
430	64	hsa-miR-374c-5p
431	64	hsa-miR-651-3p
432	64	hsa-miR-1912-3p
433	64	hsa-miR-607
434	64	hsa-miR-6865-3p
435	64	hsa-miR-4254
436	64	hsa-miR-4643
437	64	hsa-miR-1286
438	63	hsa-miR-5100
439	63	hsa-miR-4520-2-3p
440	63	hsa-miR-548x-3p
441	63	hsa-miR-548aj-3p
442	63	hsa-miR-219b-3p
443	63	hsa-miR-411-5p
444	63	hsa-miR-548as-3p
445	63	hsa-miR-369-3p
446	63	hsa-miR-6134
447	63	hsa-miR-7705
448	63	hsa-miR-5582-3p
449	63	hsa-miR-34a-3p
450	63	hsa-miR-3973
451	63	hsa-miR-33a-3p
452	63	hsa-miR-1264
453	63	hsa-miR-634
454	63	hsa-miR-4799-5p
455	63	hsa-miR-6758-5p
456	63	hsa-miR-7853-5p
457	63	hsa-miR-105-5p
458	63	hsa-miR-122b-5p
459	63	hsa-miR-1295b-5p
460	62	hsa-miR-1248
461	62	hsa-miR-4289
462	62	hsa-miR-4718
463	62	hsa-miR-936
464	62	hsa-miR-548at-5p
465	62	hsa-miR-4716-5p
466	62	hsa-miR-559
467	62	hsa-miR-379-5p
468	62	hsa-miR-1182
469	62	hsa-miR-497-3p
470	62	hsa-miR-9851-3p
471	62	hsa-miR-576-5p
472	62	hsa-miR-548ar-3p
473	62	hsa-miR-4733-5p
474	62	hsa-miR-6748-5p
475	62	hsa-miR-4659a-5p
476	62	hsa-miR-5087
477	62	hsa-miR-548j-3p
478	62	hsa-miR-548aq-3p
479	62	hsa-miR-548ae-3p
480	62	hsa-miR-299-5p
481	62	hsa-miR-3663-3p
482	62	hsa-miR-573
483	62	hsa-miR-3616-5p
484	62	hsa-miR-1279
485	62	hsa-miR-4428
486	62	hsa-miR-1253
487	62	hsa-miR-6778-3p
488	62	hsa-miR-670-5p
489	61	hsa-miR-223-5p
490	61	hsa-miR-655-3p
491	61	hsa-miR-3689f
492	61	hsa-miR-3689e
493	61	hsa-miR-3689b-5p
494	61	hsa-miR-3689a-5p
495	61	hsa-miR-4691-3p
496	61	hsa-miR-575
497	61	hsa-miR-4676-5p
498	61	hsa-miR-92a-1-5p
499	61	hsa-miR-561-3p
500	61	hsa-miR-510-5p
501	61	hsa-miR-6826-5p
502	61	hsa-miR-4721
503	61	hsa-miR-4272
504	61	hsa-miR-3910
505	61	hsa-miR-5687
506	61	hsa-miR-7161-3p
507	61	hsa-miR-587
508	61	hsa-miR-145-5p
509	61	hsa-miR-5195-3p
510	60	hsa-miR-632
511	60	hsa-miR-4294
512	60	hsa-miR-376a-5p
513	60	hsa-miR-548y
514	60	hsa-miR-548w
515	60	hsa-miR-548o-5p
516	60	hsa-miR-548j-5p
517	60	hsa-miR-548i
518	60	hsa-miR-548h-5p
519	60	hsa-miR-548d-5p
520	60	hsa-miR-548c-5p
521	60	hsa-miR-548bb-5p
522	60	hsa-miR-548b-5p
523	60	hsa-miR-548ay-5p
524	60	hsa-miR-548au-5p
525	60	hsa-miR-548as-5p
526	60	hsa-miR-548ar-5p
527	60	hsa-miR-548aq-5p
528	60	hsa-miR-548ap-5p
529	60	hsa-miR-548am-5p
530	60	hsa-miR-548ak
531	60	hsa-miR-548ae-5p
532	60	hsa-miR-548ad-5p
533	60	hsa-miR-548a-5p
534	60	hsa-miR-3659
535	60	hsa-miR-935
536	60	hsa-miR-6755-3p
537	60	hsa-miR-1322
538	60	hsa-miR-182-5p
539	60	hsa-miR-12120
540	60	hsa-miR-5690
541	60	hsa-miR-6799-5p
542	60	hsa-miR-10524-5p
543	60	hsa-miR-574-5p
544	60	hsa-miR-15b-3p
545	60	hsa-miR-3161
546	60	hsa-miR-374a-3p
547	60	hsa-miR-12115
548	60	hsa-miR-3074-3p
549	60	hsa-miR-5006-5p
550	59	hsa-miR-7850-5p
551	59	hsa-miR-509-5p
552	59	hsa-miR-509-3-5p
553	59	hsa-miR-548ah-5p
554	59	hsa-miR-3609
555	59	hsa-miR-7855-5p
556	59	hsa-miR-8053
557	59	hsa-miR-1227-3p
558	59	hsa-miR-5584-5p
559	59	hsa-miR-3177-5p
560	59	hsa-miR-4280
561	59	hsa-miR-520a-5p
562	59	hsa-miR-6513-3p
563	59	hsa-miR-4744
564	59	hsa-miR-197-5p
565	59	hsa-miR-6077
566	59	hsa-miR-1183
567	59	hsa-miR-4418
568	59	hsa-miR-3605-5p
569	59	hsa-miR-6507-5p
570	59	hsa-miR-3529-5p
571	58	hsa-miR-548a-3p
572	58	hsa-miR-4680-5p
573	58	hsa-miR-195-3p
574	58	hsa-miR-16-2-3p
575	58	hsa-miR-584-3p
576	58	hsa-miR-4796-3p
577	58	hsa-miR-4509
578	58	hsa-miR-6797-3p
579	58	hsa-miR-4463
580	58	hsa-miR-5582-5p
581	58	hsa-miR-4307
582	58	hsa-miR-4765
583	58	hsa-miR-4506
584	58	hsa-miR-125b-2-3p
585	58	hsa-miR-7153-5p
586	58	hsa-miR-146b-5p
587	58	hsa-miR-146a-5p
588	58	hsa-miR-3132
589	58	hsa-miR-4530
590	58	hsa-miR-219a-2-3p
591	58	hsa-miR-875-3p
592	58	hsa-miR-3148
593	58	hsa-miR-3945
594	58	hsa-miR-3688-5p
595	58	hsa-miR-203a-5p
596	58	hsa-miR-1293
597	58	hsa-let-7e-3p
598	58	hsa-miR-4328
599	58	hsa-miR-548f-3p
600	58	hsa-miR-548e-3p
601	58	hsa-miR-548bc
602	58	hsa-miR-548az-3p
603	57	hsa-miR-4774-3p
604	57	hsa-miR-586
605	57	hsa-miR-433-5p
606	57	hsa-miR-138-5p
607	57	hsa-miR-6864-5p
608	57	hsa-miR-181c-3p
609	57	hsa-miR-147b-5p
610	57	hsa-miR-3613-3p
611	57	hsa-miR-769-5p
612	57	hsa-miR-513b-5p
613	57	hsa-miR-6726-3p
614	57	hsa-miR-544b
615	57	hsa-miR-486-5p
616	57	hsa-miR-504-3p
617	57	hsa-miR-4535
618	57	hsa-miR-5007-3p
619	57	hsa-miR-182-3p
620	57	hsa-miR-593-5p
621	57	hsa-miR-6510-5p
622	57	hsa-miR-3678-3p
623	57	hsa-miR-5187-3p
624	57	hsa-miR-1244
625	57	hsa-miR-5694
626	57	hsa-miR-548am-3p
627	57	hsa-miR-548ah-3p
628	57	hsa-miR-1306-5p
629	57	hsa-miR-5580-3p
630	57	hsa-miR-6891-5p
631	57	hsa-miR-6793-5p
632	57	hsa-miR-6828-5p
633	57	hsa-miR-6076
634	57	hsa-miR-3646
635	57	hsa-miR-550b-3p
636	56	hsa-miR-500b-5p
637	56	hsa-miR-362-5p
638	56	hsa-miR-525-5p
639	56	hsa-miR-873-5p
640	56	hsa-miR-345-3p
641	56	hsa-miR-511-5p
642	56	hsa-miR-4671-3p
643	56	hsa-miR-5692a
644	56	hsa-miR-10395-3p
645	56	hsa-miR-4804-3p
646	56	hsa-miR-3925-5p
647	56	hsa-miR-616-5p
648	56	hsa-miR-373-5p
649	56	hsa-miR-371b-5p
650	56	hsa-miR-503-5p
651	56	hsa-miR-4480
652	56	hsa-miR-6839-3p
653	56	hsa-miR-3121-3p
654	56	hsa-miR-7153-3p
655	56	hsa-miR-373-3p
656	56	hsa-miR-4311
657	56	hsa-miR-302d-3p
658	56	hsa-miR-302c-3p
659	56	hsa-miR-302b-3p
660	56	hsa-miR-302a-3p
661	56	hsa-miR-597-3p
662	56	hsa-miR-338-3p
663	56	hsa-miR-4727-3p
664	56	hsa-miR-4259
665	56	hsa-miR-520e-3p
666	56	hsa-miR-520c-3p
667	56	hsa-miR-520b-3p
668	56	hsa-miR-18b-5p
669	56	hsa-miR-18a-5p
670	56	hsa-miR-9985
671	56	hsa-miR-27b-3p
672	56	hsa-miR-27a-3p
673	56	hsa-miR-6796-3p
674	56	hsa-miR-152-5p
675	56	hsa-miR-3152-3p
676	56	hsa-miR-4732-3p
677	56	hsa-miR-6811-5p
678	56	hsa-miR-6511b-5p
679	56	hsa-miR-548ao-3p
680	56	hsa-miR-4291
681	55	hsa-miR-3683
682	55	hsa-miR-668-5p
683	55	hsa-miR-5692c
684	55	hsa-miR-5692b
685	55	hsa-miR-10397-5p
686	55	hsa-miR-372-3p
687	55	hsa-miR-1303
688	55	hsa-miR-6892-5p
689	55	hsa-miR-320a-5p
690	55	hsa-miR-548v
691	55	hsa-miR-3614-5p
692	55	hsa-miR-4772-3p
693	55	hsa-miR-2467-3p
694	55	hsa-miR-203a-3p
695	55	hsa-miR-6876-5p
696	55	hsa-miR-4476
697	55	hsa-miR-31-5p
698	55	hsa-miR-4430
699	55	hsa-miR-372-5p
700	55	hsa-miR-6502-3p
701	55	hsa-miR-552-5p
702	54	hsa-miR-7162-5p
703	54	hsa-miR-516b-3p
704	54	hsa-miR-516a-3p
705	54	hsa-miR-548t-3p
706	54	hsa-miR-548ap-3p
707	54	hsa-miR-548aa
708	54	hsa-miR-3915
709	54	hsa-miR-1200
710	54	hsa-miR-4745-5p
711	54	hsa-miR-100-3p
712	54	hsa-miR-12118
713	54	hsa-miR-186-3p
714	54	hsa-miR-922
715	54	hsa-miR-625-3p
716	54	hsa-miR-4690-5p
717	54	hsa-miR-222-5p
718	54	hsa-miR-6501-5p
719	54	hsa-miR-618
720	54	hsa-miR-3168
721	54	hsa-miR-365b-3p
722	54	hsa-miR-365a-3p
723	54	hsa-miR-1208
724	54	hsa-miR-330-3p
725	53	hsa-miR-4652-3p
726	53	hsa-miR-1252-5p
727	53	hsa-miR-1276
728	53	hsa-miR-6885-3p
729	53	hsa-miR-744-3p
730	53	hsa-miR-3173-3p
731	53	hsa-miR-223-3p
732	53	hsa-miR-3619-3p
733	53	hsa-miR-3611
734	53	hsa-miR-876-3p
735	53	hsa-miR-6841-5p
736	53	hsa-miR-761
737	53	hsa-miR-3157-3p
738	53	hsa-miR-3619-5p
739	53	hsa-miR-383-5p
740	53	hsa-miR-520d-3p
741	53	hsa-miR-520a-3p
742	53	hsa-miR-7112-3p
743	53	hsa-miR-3652
744	53	hsa-miR-5585-3p
745	53	hsa-miR-5189-5p
746	53	hsa-miR-1285-3p
747	53	hsa-miR-6128
748	53	hsa-miR-4633-5p
749	53	hsa-miR-653-5p
750	53	hsa-miR-3662
751	53	hsa-miR-519c-3p
752	53	hsa-miR-519b-3p
753	53	hsa-miR-519a-3p
754	53	hsa-miR-6864-3p
755	53	hsa-miR-3672
756	53	hsa-miR-4528
757	53	hsa-miR-938
758	53	hsa-miR-7114-3p
759	53	hsa-miR-542-3p
760	52	hsa-miR-4523
761	52	hsa-miR-214-5p
762	52	hsa-miR-4329
763	52	hsa-miR-4698
764	52	hsa-miR-214-3p
765	52	hsa-miR-142-3p
766	52	hsa-miR-3686
767	52	hsa-miR-6874-3p
768	52	hsa-miR-148b-5p
769	52	hsa-miR-5000-3p
770	52	hsa-miR-5010-3p
771	52	hsa-miR-1284
772	52	hsa-miR-7856-5p
773	52	hsa-miR-188-3p
774	52	hsa-miR-4529-5p
775	52	hsa-miR-3944-5p
776	52	hsa-miR-5693
777	52	hsa-miR-4306
778	52	hsa-miR-3972
779	52	hsa-miR-1202
780	52	hsa-miR-6862-5p
781	52	hsa-miR-4253
782	52	hsa-miR-4499
783	52	hsa-miR-4778-5p
784	52	hsa-miR-3660
785	52	hsa-miR-3064-3p
786	51	hsa-miR-6884-3p
787	51	hsa-miR-193b-3p
788	51	hsa-miR-193a-3p
789	51	hsa-miR-548m
790	51	hsa-miR-7852-3p
791	51	hsa-miR-3664-5p
792	51	hsa-miR-4666b
793	51	hsa-miR-588
794	51	hsa-miR-4701-5p
795	51	hsa-miR-1226-3p
796	51	hsa-miR-106a-3p
797	51	hsa-miR-1251-5p
798	51	hsa-miR-6165
799	51	hsa-miR-6516-3p
800	51	hsa-miR-383-3p
801	51	hsa-miR-4659b-3p
802	51	hsa-miR-4659a-3p
803	51	hsa-miR-3913-3p
804	51	hsa-miR-137-3p
805	51	hsa-miR-217-5p
806	51	hsa-miR-562
807	51	hsa-miR-6865-5p
808	51	hsa-miR-6815-5p
809	51	hsa-miR-6879-3p
810	51	hsa-miR-1245b-3p
811	51	hsa-miR-3085-5p
812	51	hsa-miR-3133
813	51	hsa-miR-5579-3p
814	51	hsa-miR-3139
815	51	hsa-miR-659-3p
816	51	hsa-miR-4694-3p
817	51	hsa-miR-892b
818	51	hsa-miR-4735-5p
819	51	hsa-miR-95-3p
820	50	hsa-miR-4436a
821	50	hsa-miR-3074-5p
822	50	hsa-miR-6777-3p
823	50	hsa-miR-6824-5p
824	50	hsa-miR-499b-5p
825	50	hsa-miR-345-5p
826	50	hsa-miR-6834-5p
827	50	hsa-miR-1237-3p
828	50	hsa-miR-4654
829	50	hsa-miR-4255
830	50	hsa-miR-1226-5p
831	50	hsa-miR-539-3p
832	50	hsa-miR-5583-3p
