217 	80	mmu-miR-21a-3p 	Fgl2 	fibrinogen-like protein 2	
218 	80	mmu-miR-21a-3p 	Cacna2d1 	calcium channel, voltage-dependent, alpha2/delta subunit 1	
219 	80	mmu-miR-21a-3p 	Gpr37l1 	G protein-coupled receptor 37-like 1	
220 	79	mmu-miR-21a-3p 	Fign 	fidgetin	
221 	79	mmu-miR-21a-3p 	Tle4 	transducin-like enhancer of split 4	
222 	79	mmu-miR-21a-3p 	H2-M3 	histocompatibility 2, M region locus 3	
223 	79	mmu-miR-21a-3p 	Sap130 	Sin3A associated protein	
224 	79	mmu-miR-21a-3p 	Xpot 	exportin, tRNA (nuclear export receptor for tRNAs)	
225 	79	mmu-miR-21a-3p 	S100a16 	S100 calcium binding protein A16	
226 	79	mmu-miR-21a-3p 	Sirpa 	signal-regulatory protein alpha	
227 	79	mmu-miR-21a-3p 	Slc25a51 	solute carrier family 25, member 51	
228 	79	mmu-miR-21a-3p 	Nr3c1 	nuclear receptor subfamily 3, group C, member 1	
229 	79	mmu-miR-21a-3p 	Pdhb 	pyruvate dehydrogenase (lipoamide) beta	
230 	79	mmu-miR-21a-3p 	Asxl2 	additional sex combs like 2, transcriptional regulator	
231 	79	mmu-miR-21a-3p 	Zkscan1 	zinc finger with KRAB and SCAN domains 1	
232 	79	mmu-miR-21a-3p 	Ahctf1 	AT hook containing transcription factor 1	
233 	79	mmu-miR-21a-3p 	Dcun1d1 	DCN1, defective in cullin neddylation 1, domain containing 1 (S. cerevisiae)	
234 	79	mmu-miR-21a-3p 	Hook3 	hook microtubule tethering protein 3	
235 	78	mmu-miR-21a-3p 	Kif3a 	kinesin family member 3A	
236 	78	mmu-miR-21a-3p 	Txndc12 	thioredoxin domain containing 12 (endoplasmic reticulum)	
237 	78	mmu-miR-21a-3p 	Il19 	interleukin 19	
238 	78	mmu-miR-21a-3p 	Lbr 	lamin B receptor	
239 	78	mmu-miR-21a-3p 	Rprd1b 	regulation of nuclear pre-mRNA domain containing 1B	
240 	78	mmu-miR-21a-3p 	Elavl2 	ELAV like RNA binding protein 1	
241 	78	mmu-miR-21a-3p 	Cyld 	CYLD lysine 63 deubiquitinase	
242 	78	mmu-miR-21a-3p 	Pcmtd1 	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1	
243 	78	mmu-miR-21a-3p 	Snap91 	synaptosomal-associated protein 91	
244 	78	mmu-miR-21a-3p 	Fam199x 	family with sequence similarity 199, X-linked	
245 	78	mmu-miR-21a-3p 	Wapl 	WAPL cohesin release factor	
246 	78	mmu-miR-21a-3p 	Dctn1 	dynactin 1	
247 	78	mmu-miR-21a-3p 	Kcnc2 	potassium voltage gated channel, Shaw-related subfamily, member 2	
248 	78	mmu-miR-21a-3p 	Cnksr2 	connector enhancer of kinase suppressor of Ras 2	
249 	78	mmu-miR-21a-3p 	Sema4d 	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4D	
250 	77	mmu-miR-21a-3p 	Smap1 	small ArfGAP 1	
251 	77	mmu-miR-21a-3p 	Ipmk 	inositol polyphosphate multikinase	
252 	77	mmu-miR-21a-3p 	Col3a1 	collagen, type III, alpha 1	
253 	77	mmu-miR-21a-3p 	Insig2 	insulin induced gene 2	
254 	77	mmu-miR-21a-3p 	Slc5a3 	solute carrier family 5 (inositol transporters), member 3	
255 	77	mmu-miR-21a-3p 	Cd164 	CD164 antigen	
256 	77	mmu-miR-21a-3p 	Wwtr1 	WW domain containing transcription regulator 1	
257 	77	mmu-miR-21a-3p 	Cntd1 	cyclin N-terminal domain containing 1	
258 	77	mmu-miR-21a-3p 	Apc 	APC, WNT signaling pathway regulator	
259 	77	mmu-miR-21a-3p 	Wif1 	Wnt inhibitory factor 1	
260 	77	mmu-miR-21a-3p 	Adamts5 	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 5 (aggrecanase-2)	
261 	77	mmu-miR-21a-3p 	Vps26a 	VPS26 retromer complex component A	
262 	76	mmu-miR-21a-3p 	Mmp8 	matrix metallopeptidase 8	
263 	76	mmu-miR-21a-3p 	Tceal9 	transcription elongation factor A like 9	
264 	76	mmu-miR-21a-3p 	Afg3l2 	AFG3-like AAA ATPase 2	
265 	76	mmu-miR-21a-3p 	Vgll3 	vestigial like family member 3	
266 	76	mmu-miR-21a-3p 	Scaf11 	SR-related CTD-associated factor 11	
267 	76	mmu-miR-21a-3p 	Fam135a 	family with sequence similarity 135, member A	
268 	76	mmu-miR-21a-3p 	Ehbp1 	EH domain binding protein 1	
269 	76	mmu-miR-21a-3p 	Scn9a 	sodium channel, voltage-gated, type IX, alpha	
270 	76	mmu-miR-21a-3p 	Kdm6a 	lysine (K)-specific demethylase 6A	
271 	76	mmu-miR-21a-3p 	Aff4 	AF4/FMR2 family, member 4	
272 	76	mmu-miR-21a-3p 	Scn7a 	sodium channel, voltage-gated, type VII, alpha	
273 	76	mmu-miR-21a-3p 	Naaladl2 	N-acetylated alpha-linked acidic dipeptidase-like 2	
274 	76	mmu-miR-21a-3p 	Hoxc4 	homeobox C4	
275 	76	mmu-miR-21a-3p 	Ppil4 	peptidylprolyl isomerase (cyclophilin)-like 4	
276 	76	mmu-miR-21a-3p 	Bcl11a 	B cell CLL/lymphoma 11A (zinc finger protein)	
277 	75	mmu-miR-21a-3p 	Ttll7 	tubulin tyrosine ligase-like family, member 7	
278 	75	mmu-miR-21a-3p 	Cxadr 	coxsackie virus and adenovirus receptor	
279 	75	mmu-miR-21a-3p 	Slc18a2 	solute carrier family 18 (vesicular monoamine), member 2	
280 	75	mmu-miR-21a-3p 	Alox12 	arachidonate 12-lipoxygenase	
281 	75	mmu-miR-21a-3p 	Zfp868 	zinc finger protein 868	
282 	75	mmu-miR-21a-3p 	Mat2b 	methionine adenosyltransferase II, beta	
283 	75	mmu-miR-21a-3p 	Atad1 	ATPase family, AAA domain containing 1	
284 	75	mmu-miR-21a-3p 	Ap1g1 	adaptor protein complex AP-1, gamma 1 subunit	
285 	75	mmu-miR-21a-3p 	Cdk17 	cyclin-dependent kinase 17	
286 	75	mmu-miR-21a-3p 	Pgr15l 	G protein-coupled receptor 15-like	
287 	75	mmu-miR-21a-3p 	Dhrs9 	dehydrogenase/reductase (SDR family) member 9	
288 	74	mmu-miR-21a-3p 	Galnt4 	polypeptide N-acetylgalactosaminyltransferase 4	
289 	74	mmu-miR-21a-3p 	Nanos1 	nanos C2HC-type zinc finger 1	
290 	74	mmu-miR-21a-3p 	Hypk 	huntingtin interacting protein K	
291 	74	mmu-miR-21a-3p 	Taf2 	TATA-box binding protein associated factor 2	
292 	74	mmu-miR-21a-3p 	Fgf13 	fibroblast growth factor 13	
293 	74	mmu-miR-21a-3p 	Ppp4r1 	protein phosphatase 4, regulatory subunit 1	
294 	74	mmu-miR-21a-3p 	Tmem60 	transmembrane protein 60	
295 	74	mmu-miR-21a-3p 	Snca 	synuclein, alpha	
296 	74	mmu-miR-21a-3p 	Hacd3 	3-hydroxyacyl-CoA dehydratase 3	
297 	74	mmu-miR-21a-3p 	Fyn 	Fyn proto-oncogene	
298 	74	mmu-miR-21a-3p 	A830018L16Rik 	RIKEN cDNA A830018L16 gene	
299 	74	mmu-miR-21a-3p 	Nxph1 	neurexophilin 1	
300 	74	mmu-miR-21a-3p 	Npat 	nuclear protein in the AT region	
301 	74	mmu-miR-21a-3p 	Mapre1 	microtubule-associated protein, RP/EB family, member 1	
302 	74	mmu-miR-21a-3p 	Mindy2 	MINDY lysine 48 deubiquitinase 2	
303 	74	mmu-miR-21a-3p 	Sidt1 	SID1 transmembrane family, member 1	
304 	74	mmu-miR-21a-3p 	Tra2b 	transformer 2 beta	
305 	73	mmu-miR-21a-3p 	Sox6 	SRY (sex determining region Y)-box 6	
306 	73	mmu-miR-21a-3p 	Sall2 	spalt like transcription factor 2	
307 	73	mmu-miR-21a-3p 	Afdn 	afadin, adherens junction formation factor	
308 	73	mmu-miR-21a-3p 	Myrf 	myelin regulatory factor	
309 	73	mmu-miR-21a-3p 	Tollip 	toll interacting protein	
310 	73	mmu-miR-21a-3p 	1810010H24Rik 	RIKEN cDNA 1810010H24 gene	
311 	73	mmu-miR-21a-3p 	Chst15 	carbohydrate sulfotransferase 15	
312 	73	mmu-miR-21a-3p 	Fam117b 	family with sequence similarity 117, member B	
313 	73	mmu-miR-21a-3p 	Klhl26 	kelch-like 26	
314 	73	mmu-miR-21a-3p 	Onecut2 	one cut domain, family member 2	
315 	73	mmu-miR-21a-3p 	Capn7 	calpain 7	
316 	73	mmu-miR-21a-3p 	Rpp25 	ribonuclease P/MRP 25 subunit	
317 	73	mmu-miR-21a-3p 	Rp1 	retinitis pigmentosa 1 (human)	
318 	73	mmu-miR-21a-3p 	Trmt6 	tRNA methyltransferase 6	
319 	73	mmu-miR-21a-3p 	AF366264 	cDNA sequence AF366264	
320 	73	mmu-miR-21a-3p 	Kcnb2 	potassium voltage gated channel, Shab-related subfamily, member 2	
321 	73	mmu-miR-21a-3p 	Etv5 	ets variant 5	
322 	73	mmu-miR-21a-3p 	Egfl8 	EGF-like domain 8	
323 	73	mmu-miR-21a-3p 	Sertad2 	SERTA domain containing 2	
324 	73	mmu-miR-21a-3p 	Tomm6 	translocase of outer mitochondrial membrane 6	
325 	73	mmu-miR-21a-3p 	Cln5 	ceroid-lipofuscinosis, neuronal 5	
326 	73	mmu-miR-21a-3p 	Fkbp1a 	FK506 binding protein 1a	
