Target Rank	Target Score	miRNA Name
260	74	hsa-miR-4659a-3p
261	74	hsa-miR-183-3p
262	74	hsa-miR-511-3p
263	74	hsa-miR-6891-3p
264	74	hsa-miR-511-5p
265	74	hsa-miR-4255
266	74	hsa-miR-7853-5p
267	74	hsa-miR-105-5p
268	74	hsa-miR-219a-2-3p
269	74	hsa-miR-584-3p
270	73	hsa-miR-330-3p
271	73	hsa-miR-885-5p
272	73	hsa-miR-559
273	73	hsa-miR-4778-3p
274	73	hsa-miR-8069
275	73	hsa-miR-6773-3p
276	73	hsa-miR-548at-5p
277	73	hsa-miR-580-5p
278	73	hsa-miR-7848-3p
279	73	hsa-miR-1251-5p
280	73	hsa-miR-19b-3p
281	73	hsa-miR-19a-3p
282	73	hsa-miR-8075
283	73	hsa-miR-500a-5p
284	73	hsa-miR-548e-5p
285	73	hsa-miR-3194-5p
286	73	hsa-miR-4776-3p
287	73	hsa-miR-4732-5p
288	73	hsa-miR-514b-3p
289	73	hsa-miR-514a-3p
290	73	hsa-miR-3180-5p
291	72	hsa-miR-632
292	72	hsa-miR-4324
293	72	hsa-miR-297
294	72	hsa-miR-495-3p
295	72	hsa-miR-4317
296	72	hsa-miR-4752
297	72	hsa-miR-181c-3p
298	72	hsa-miR-512-5p
299	72	hsa-miR-3686
300	72	hsa-miR-2278
301	72	hsa-miR-4279
302	72	hsa-miR-133b
303	72	hsa-miR-133a-3p
304	72	hsa-miR-4456
305	72	hsa-miR-7978
306	72	hsa-miR-3064-3p
307	72	hsa-miR-5695
308	72	hsa-miR-6501-5p
309	72	hsa-miR-8054
310	72	hsa-miR-548k
311	72	hsa-miR-548av-5p
312	71	hsa-miR-7-2-3p
313	71	hsa-miR-7-1-3p
314	71	hsa-miR-760
315	71	hsa-miR-450b-5p
316	71	hsa-miR-155-5p
317	71	hsa-miR-3166
318	71	hsa-miR-1468-3p
319	71	hsa-miR-548aq-5p
320	71	hsa-miR-298
321	71	hsa-miR-8068
322	71	hsa-miR-4999-3p
323	71	hsa-miR-4711-3p
324	71	hsa-miR-651-5p
325	71	hsa-miR-4299
326	71	hsa-miR-4795-3p
327	71	hsa-miR-361-5p
328	71	hsa-miR-548an
329	71	hsa-miR-4422
330	71	hsa-miR-296-3p
331	71	hsa-miR-4501
332	71	hsa-miR-323a-5p
333	70	hsa-miR-548aw
334	70	hsa-miR-569
335	70	hsa-miR-3911
336	70	hsa-miR-5690
337	70	hsa-miR-1200
338	70	hsa-miR-346
339	70	hsa-miR-4765
340	70	hsa-miR-3659
341	70	hsa-miR-371b-3p
342	70	hsa-miR-510-3p
343	70	hsa-miR-4709-5p
344	70	hsa-miR-145-5p
345	70	hsa-miR-1229-5p
346	70	hsa-miR-759
347	70	hsa-miR-5195-3p
348	70	hsa-miR-590-3p
349	70	hsa-miR-34a-3p
350	70	hsa-miR-4328
351	70	hsa-miR-548w
352	70	hsa-miR-548o-5p
353	70	hsa-miR-548j-5p
354	70	hsa-miR-548i
355	70	hsa-miR-548h-5p
356	70	hsa-miR-548d-5p
357	70	hsa-miR-548c-5p
358	70	hsa-miR-548bb-5p
359	70	hsa-miR-548b-5p
360	70	hsa-miR-548ay-5p
361	70	hsa-miR-548au-5p
362	70	hsa-miR-548as-5p
363	70	hsa-miR-548ar-5p
364	70	hsa-miR-548ap-5p
365	70	hsa-miR-548am-5p
366	70	hsa-miR-548ak
367	70	hsa-miR-548ae-5p
368	70	hsa-miR-548ad-5p
369	70	hsa-miR-548ab
370	70	hsa-miR-548a-5p
371	69	hsa-miR-1237-3p
372	69	hsa-miR-567
373	69	hsa-miR-1279
374	69	hsa-miR-5582-5p
375	69	hsa-miR-758-5p
376	69	hsa-miR-5703
377	69	hsa-miR-4434
378	69	hsa-miR-4698
379	69	hsa-miR-8057
380	69	hsa-miR-4426
381	69	hsa-miR-3934-5p
382	69	hsa-miR-2355-3p
383	69	hsa-miR-548q
384	69	hsa-miR-5197-5p
385	68	hsa-miR-876-5p
386	68	hsa-miR-12122
387	68	hsa-miR-6868-3p
388	68	hsa-miR-6841-5p
389	68	hsa-miR-218-5p
390	68	hsa-miR-1276
391	68	hsa-miR-10522-5p
392	68	hsa-miR-181d-5p
393	68	hsa-miR-181c-5p
394	68	hsa-miR-181b-5p
395	68	hsa-miR-181a-5p
396	68	hsa-miR-134-5p
397	68	hsa-miR-3158-5p
398	68	hsa-miR-19b-2-5p
399	68	hsa-miR-19b-1-5p
400	68	hsa-miR-19a-5p
401	68	hsa-miR-4745-5p
402	68	hsa-miR-22-5p
403	68	hsa-miR-4797-3p
404	68	hsa-miR-5094
405	68	hsa-miR-656-5p
406	68	hsa-miR-526b-5p
407	68	hsa-miR-633
408	68	hsa-miR-3059-5p
409	68	hsa-miR-520e-5p
410	68	hsa-miR-6507-5p
411	68	hsa-miR-143-5p
412	68	hsa-miR-549a-5p
413	68	hsa-miR-6866-5p
414	67	hsa-miR-4778-5p
415	67	hsa-miR-3189-3p
416	67	hsa-miR-498-5p
417	67	hsa-miR-5571-3p
418	67	hsa-miR-12129
419	67	hsa-miR-648
420	67	hsa-miR-758-3p
421	67	hsa-miR-136-5p
422	67	hsa-miR-7705
423	67	hsa-miR-513b-5p
424	67	hsa-miR-670-3p
425	67	hsa-miR-335-3p
426	67	hsa-miR-556-3p
427	67	hsa-miR-6867-5p
428	67	hsa-miR-6792-5p
429	67	hsa-miR-3941
430	67	hsa-miR-891b
431	67	hsa-miR-7702
432	67	hsa-miR-1909-5p
433	67	hsa-miR-532-5p
434	67	hsa-miR-320a-5p
435	67	hsa-miR-3664-5p
436	66	hsa-miR-4748
437	66	hsa-miR-4464
438	66	hsa-miR-3156-5p
439	66	hsa-miR-12127
440	66	hsa-miR-4635
441	66	hsa-miR-3923
442	66	hsa-miR-4530
443	66	hsa-miR-3913-3p
444	66	hsa-miR-1267
445	66	hsa-miR-194-5p
446	66	hsa-miR-3161
447	66	hsa-miR-383-3p
448	66	hsa-miR-7110-3p
449	66	hsa-miR-624-5p
450	66	hsa-miR-502-5p
451	66	hsa-miR-2052
452	66	hsa-miR-4773
453	66	hsa-miR-4261
454	66	hsa-miR-6507-3p
455	65	hsa-miR-367-5p
456	65	hsa-miR-3972
457	65	hsa-miR-548t-5p
458	65	hsa-miR-548az-5p
459	65	hsa-miR-548b-3p
460	65	hsa-miR-186-5p
461	65	hsa-miR-152-3p
462	65	hsa-miR-148b-3p
463	65	hsa-miR-148a-3p
464	65	hsa-miR-3118
465	65	hsa-miR-9902
466	65	hsa-miR-6893-5p
467	65	hsa-miR-6808-5p
468	65	hsa-miR-425-5p
469	65	hsa-miR-3650
470	65	hsa-miR-4705
471	65	hsa-miR-335-5p
472	65	hsa-miR-627-5p
473	65	hsa-miR-6830-3p
474	65	hsa-miR-499b-3p
475	65	hsa-miR-499a-3p
476	65	hsa-miR-6754-3p
477	65	hsa-miR-520f-5p
478	65	hsa-miR-513c-3p
479	65	hsa-miR-513a-3p
480	65	hsa-miR-3152-3p
481	65	hsa-miR-1227-3p
482	65	hsa-miR-1273h-3p
483	65	hsa-miR-6818-3p
484	64	hsa-miR-4801
485	64	hsa-miR-3974
486	64	hsa-miR-338-3p
487	64	hsa-miR-6886-5p
488	64	hsa-miR-892b
489	64	hsa-miR-575
490	64	hsa-miR-4771
491	64	hsa-miR-1202
492	64	hsa-miR-4780
493	64	hsa-miR-10226
494	64	hsa-miR-5680
495	64	hsa-miR-3128
496	64	hsa-miR-142-3p
497	64	hsa-miR-150-5p
498	64	hsa-miR-10397-5p
499	64	hsa-miR-4662a-3p
500	64	hsa-miR-587
501	64	hsa-miR-4633-5p
502	64	hsa-miR-6777-3p
503	64	hsa-miR-130a-5p
504	64	hsa-miR-641
505	64	hsa-miR-3617-5p
506	64	hsa-miR-6882-5p
507	63	hsa-miR-544a
508	63	hsa-miR-1287-5p
509	63	hsa-miR-7855-5p
510	63	hsa-miR-6831-5p
511	63	hsa-miR-509-3p
512	63	hsa-miR-6779-3p
513	63	hsa-miR-4753-3p
514	63	hsa-miR-636
515	63	hsa-miR-4735-5p
516	63	hsa-miR-940
517	63	hsa-miR-586
518	63	hsa-miR-26b-5p
519	63	hsa-miR-26a-5p
520	63	hsa-miR-1208
521	63	hsa-miR-1250-3p
522	63	hsa-miR-3927-3p
523	63	hsa-miR-4789-3p
524	63	hsa-miR-5193
525	63	hsa-miR-122-5p
526	63	hsa-miR-5003-5p
527	63	hsa-miR-4729
528	63	hsa-miR-6791-3p
529	63	hsa-miR-4731-3p
530	63	hsa-miR-5197-3p
531	63	hsa-miR-6755-3p
532	63	hsa-miR-374a-5p
533	63	hsa-miR-214-5p
534	63	hsa-miR-6872-3p
535	62	hsa-miR-3611
536	62	hsa-miR-4724-3p
537	62	hsa-miR-4503
538	62	hsa-miR-6882-3p
539	62	hsa-miR-5047
540	62	hsa-miR-1301-3p
541	62	hsa-miR-6165
542	62	hsa-miR-675-3p
543	62	hsa-miR-192-3p
544	62	hsa-miR-624-3p
545	62	hsa-miR-6826-5p
546	62	hsa-miR-182-5p
547	62	hsa-miR-676-3p
548	62	hsa-miR-4682
549	62	hsa-miR-6847-3p
550	62	hsa-miR-3976
551	62	hsa-miR-6502-3p
552	62	hsa-miR-555
553	62	hsa-miR-3606-3p
554	62	hsa-miR-193b-3p
555	62	hsa-miR-193a-3p
556	62	hsa-miR-338-5p
557	62	hsa-miR-374a-3p
558	62	hsa-miR-3167
559	62	hsa-miR-3920
560	62	hsa-miR-384
561	62	hsa-miR-4760-3p
562	62	hsa-miR-519e-3p
563	61	hsa-miR-580-3p
564	61	hsa-miR-4500
565	61	hsa-miR-4486
566	61	hsa-miR-574-5p
567	61	hsa-miR-5003-3p
568	61	hsa-miR-937-5p
569	61	hsa-miR-101-3p
570	61	hsa-miR-3919
571	61	hsa-miR-519c-3p
572	61	hsa-miR-519b-3p
573	61	hsa-miR-519a-3p
574	61	hsa-miR-515-3p
575	61	hsa-miR-6830-5p
576	61	hsa-miR-548l
577	61	hsa-miR-4289
578	61	hsa-miR-4465
579	61	hsa-miR-33b-3p
580	61	hsa-miR-4718
581	61	hsa-miR-4671-3p
582	61	hsa-miR-490-5p
583	61	hsa-miR-1256
584	61	hsa-miR-4272
585	61	hsa-miR-603
586	61	hsa-miR-130b-5p
587	61	hsa-miR-32-3p
588	61	hsa-miR-144-3p
589	61	hsa-miR-767-5p
590	61	hsa-miR-3188
591	61	hsa-miR-329-5p
592	60	hsa-miR-4680-3p
593	60	hsa-miR-4677-3p
594	60	hsa-miR-7108-5p
595	60	hsa-miR-12117
596	60	hsa-miR-5693
597	60	hsa-miR-582-5p
598	60	hsa-miR-7162-5p
599	60	hsa-miR-516b-3p
600	60	hsa-miR-516a-3p
601	60	hsa-miR-3185
602	60	hsa-miR-4429
603	60	hsa-miR-320d
604	60	hsa-miR-320c
605	60	hsa-miR-320b
606	60	hsa-miR-320a-3p
607	60	hsa-miR-33b-5p
608	60	hsa-miR-33a-5p
609	60	hsa-miR-6069
610	60	hsa-miR-4703-3p
611	60	hsa-miR-513b-3p
612	60	hsa-miR-6762-3p
613	60	hsa-miR-2116-5p
614	60	hsa-miR-6512-5p
615	60	hsa-miR-3670
616	59	hsa-miR-596
617	59	hsa-miR-944
618	59	hsa-miR-5591-3p
619	59	hsa-miR-6817-5p
620	59	hsa-miR-4769-3p
621	59	hsa-miR-5589-3p
622	59	hsa-miR-377-3p
623	59	hsa-miR-3159
624	59	hsa-miR-4645-3p
625	59	hsa-miR-4264
626	59	hsa-miR-3529-3p
627	59	hsa-miR-4318
628	59	hsa-miR-561-3p
629	59	hsa-miR-4477a
630	59	hsa-miR-374b-5p
631	59	hsa-miR-4772-3p
632	59	hsa-miR-127-5p
633	59	hsa-miR-1915-5p
634	59	hsa-miR-4793-5p
635	59	hsa-miR-5699-5p
636	59	hsa-miR-500b-5p
637	59	hsa-miR-362-5p
638	59	hsa-miR-2467-3p
639	59	hsa-miR-6514-3p
640	58	hsa-miR-6780a-3p
641	58	hsa-miR-5692a
642	58	hsa-miR-7111-3p
643	58	hsa-miR-876-3p
644	58	hsa-miR-593-3p
645	58	hsa-miR-938
646	58	hsa-miR-6126
647	58	hsa-miR-5586-3p
648	58	hsa-miR-6739-3p
649	58	hsa-miR-548ay-3p
650	58	hsa-miR-548at-3p
651	58	hsa-miR-4499
652	58	hsa-miR-548m
653	58	hsa-miR-412-3p
654	58	hsa-miR-892c-3p
655	58	hsa-miR-4325
656	58	hsa-miR-152-5p
657	58	hsa-miR-3619-3p
658	58	hsa-miR-16-1-3p
659	58	hsa-miR-4742-3p
660	58	hsa-miR-634
661	58	hsa-miR-205-5p
662	58	hsa-miR-362-3p
663	58	hsa-miR-329-3p
664	58	hsa-miR-494-5p
665	58	hsa-miR-410-5p
666	58	hsa-miR-323b-5p
667	58	hsa-miR-6768-5p
668	57	hsa-miR-542-3p
669	57	hsa-miR-378g
670	57	hsa-miR-196a-3p
671	57	hsa-miR-1290
672	57	hsa-miR-302e
673	57	hsa-miR-627-3p
674	57	hsa-miR-199b-5p
675	57	hsa-miR-199a-5p
676	57	hsa-miR-665
677	57	hsa-miR-548c-3p
678	57	hsa-miR-380-3p
679	57	hsa-miR-433-3p
680	57	hsa-miR-1323
681	57	hsa-miR-5587-5p
682	57	hsa-miR-522-3p
683	57	hsa-miR-224-3p
684	57	hsa-miR-4764-3p
685	56	hsa-miR-544b
686	56	hsa-miR-8055
687	56	hsa-miR-6849-3p
688	56	hsa-miR-4263
689	56	hsa-miR-3658
690	56	hsa-miR-595
691	56	hsa-miR-4639-3p
692	56	hsa-miR-365b-3p
693	56	hsa-miR-365a-3p
694	56	hsa-miR-4438
695	56	hsa-miR-5585-3p
696	56	hsa-miR-4668-3p
697	56	hsa-miR-12135
698	56	hsa-miR-6855-5p
699	56	hsa-miR-93-5p
700	56	hsa-miR-519d-3p
701	56	hsa-miR-20b-5p
702	56	hsa-miR-17-5p
703	56	hsa-miR-617
704	56	hsa-miR-4697-3p
705	56	hsa-miR-6879-3p
706	56	hsa-miR-193a-5p
707	55	hsa-miR-182-3p
708	55	hsa-miR-5011-3p
709	55	hsa-miR-3651
710	55	hsa-miR-4676-5p
711	55	hsa-miR-4660
712	55	hsa-miR-4786-3p
713	55	hsa-miR-2276-3p
714	55	hsa-miR-20a-5p
715	55	hsa-miR-106b-5p
716	55	hsa-miR-3942-3p
717	55	hsa-miR-5582-3p
718	55	hsa-miR-139-5p
719	55	hsa-miR-4694-3p
720	55	hsa-miR-6765-3p
721	55	hsa-miR-216b-3p
722	55	hsa-miR-376b-3p
723	55	hsa-miR-376a-3p
724	55	hsa-miR-4736
725	55	hsa-miR-140-5p
726	55	hsa-miR-1225-5p
727	55	hsa-miR-369-3p
728	55	hsa-miR-7847-3p
729	55	hsa-miR-106a-5p
730	55	hsa-miR-5196-5p
731	55	hsa-miR-4747-5p
732	55	hsa-miR-1253
733	55	hsa-miR-203b-3p
734	55	hsa-miR-4536-5p
735	55	hsa-miR-526b-3p
736	54	hsa-miR-4691-5p
737	54	hsa-miR-576-5p
738	54	hsa-miR-6813-3p
739	54	hsa-miR-6858-3p
740	54	hsa-miR-3675-3p
741	54	hsa-miR-6861-5p
742	54	hsa-miR-7156-3p
743	54	hsa-miR-95-5p
744	54	hsa-miR-4643
745	54	hsa-miR-29b-1-5p
746	54	hsa-miR-140-3p
747	54	hsa-miR-4457
748	54	hsa-miR-103b
749	54	hsa-miR-548o-3p
750	54	hsa-miR-4256
751	54	hsa-miR-11181-5p
752	54	hsa-miR-4676-3p
753	54	hsa-miR-452-5p
754	54	hsa-miR-548j-3p
755	54	hsa-miR-4677-5p
756	54	hsa-miR-3121-5p
757	54	hsa-miR-6730-3p
758	54	hsa-miR-548x-3p
759	54	hsa-miR-548aj-3p
760	54	hsa-miR-8062
761	54	hsa-miR-217-5p
762	54	hsa-miR-3143
763	54	hsa-miR-4662a-5p
764	54	hsa-miR-6716-5p
765	53	hsa-miR-4257
766	53	hsa-miR-521
767	53	hsa-miR-133a-5p
768	53	hsa-miR-3157-5p
769	53	hsa-miR-4679
770	53	hsa-miR-153-5p
771	53	hsa-miR-6807-3p
772	53	hsa-miR-147b-5p
773	53	hsa-miR-4803
774	53	hsa-miR-4691-3p
775	53	hsa-miR-5708
776	53	hsa-miR-12136
777	53	hsa-miR-7153-3p
778	53	hsa-miR-135a-2-3p
779	53	hsa-miR-1257
780	53	hsa-miR-4693-5p
781	53	hsa-miR-138-1-3p
782	53	hsa-miR-4685-3p
783	53	hsa-miR-4287
784	53	hsa-miR-676-5p
785	53	hsa-miR-498-3p
786	53	hsa-miR-9851-3p
787	53	hsa-miR-1263
788	53	hsa-miR-548av-3p
789	53	hsa-miR-6884-3p
790	53	hsa-miR-5586-5p
791	53	hsa-miR-197-3p
792	53	hsa-miR-3922-5p
793	52	hsa-miR-4793-3p
794	52	hsa-miR-4999-5p
795	52	hsa-miR-6833-5p
796	52	hsa-miR-6781-3p
797	52	hsa-miR-190b-5p
798	52	hsa-miR-190a-5p
799	52	hsa-miR-495-5p
800	52	hsa-miR-5002-5p
801	52	hsa-miR-6800-3p
802	52	hsa-miR-4436b-5p
803	52	hsa-miR-4709-3p
804	52	hsa-miR-3177-5p
805	52	hsa-miR-1272
806	52	hsa-miR-3662
807	52	hsa-miR-6504-3p
808	52	hsa-miR-6859-5p
809	52	hsa-miR-3130-3p
810	52	hsa-miR-376c-3p
811	52	hsa-miR-1265
812	52	hsa-miR-11399
813	51	hsa-miR-6829-5p
814	51	hsa-miR-330-5p
815	51	hsa-miR-92a-1-5p
816	51	hsa-miR-6796-3p
817	51	hsa-miR-548aq-3p
818	51	hsa-miR-548am-3p
819	51	hsa-miR-548ah-3p
820	51	hsa-miR-548ae-3p
821	51	hsa-miR-10395-5p
822	51	hsa-miR-1184
823	51	hsa-miR-4678
824	51	hsa-miR-8064
825	51	hsa-miR-4690-5p
826	51	hsa-miR-4251
827	51	hsa-miR-223-3p
828	51	hsa-miR-299-5p
829	51	hsa-miR-4511
830	51	hsa-miR-6720-5p
831	51	hsa-miR-6512-3p
832	51	hsa-miR-770-5p
833	51	hsa-miR-4712-5p
834	51	hsa-miR-144-5p
835	51	hsa-miR-6740-3p
836	51	hsa-miR-18b-5p
837	51	hsa-miR-18a-5p
838	51	hsa-miR-4799-5p
839	51	hsa-miR-7150
840	51	hsa-miR-4722-5p
841	51	hsa-miR-185-3p
842	50	hsa-miR-136-3p
843	50	hsa-miR-2682-3p
844	50	hsa-miR-331-5p
845	50	hsa-miR-644a
846	50	hsa-miR-4528
847	50	hsa-miR-4647
848	50	hsa-miR-372-5p
849	50	hsa-miR-6807-5p
850	50	hsa-miR-10399-5p
851	50	hsa-miR-6869-5p
852	50	hsa-miR-3689f
853	50	hsa-miR-3689e
854	50	hsa-miR-3689b-5p
855	50	hsa-miR-3689a-5p
856	50	hsa-miR-6782-3p
857	50	hsa-miR-7975
