a_Gene_ID	miRNA_family_ID	species_ID	MSA_start	MSA_end	UTR_start	UTR_end	Group_num	Site_type	miRNA in this species	Group_type	Species_in_this_group	Species_in_this_group_with_this_site_type	ORF_overlap
SARS	let-7a-3p/let-7b-3p/let-7f-1-3p/98-3p	9606	2422	2427	2422	2427	26	6mer	x	6mer	9606		0
SARS	let-7a-3p/let-7b-3p/let-7f-1-3p/98-3p	9606	25736	25741	25736	25741	27	6mer	x	6mer	9606		0
SARS	let-7a-3p/let-7b-3p/let-7f-1-3p/98-3p	9606	5501	5506	5501	5506	28	6mer	x	6mer	9606		0
SARS	let-7c-3p	9606	11766	11771	11766	11771	29	6mer	x	6mer	9606		0
SARS	let-7c-3p	9606	11868	11874	11868	11874	30	7mer-1a	x	7mer-1a	9606		0
SARS	let-7c-3p	9606	12230	12236	12230	12236	31	7mer-1a	x	7mer-1a	9606		0
SARS	let-7c-3p	9606	13090	13095	13090	13095	32	6mer	x	6mer	9606		0
SARS	let-7c-3p	9606	13937	13943	13937	13943	33	7mer-1a	x	7mer-1a	9606		0
SARS	let-7c-3p	9606	16141	16146	16141	16146	34	6mer	x	6mer	9606		0
SARS	let-7c-3p	9606	16795	16800	16795	16800	35	6mer	x	6mer	9606		0
SARS	let-7c-3p	9606	20628	20635	20628	20635	36	8mer-1a	x	8mer-1a	9606		0
SARS	let-7c-3p	9606	2078	2085	2078	2085	37	8mer-1a	x	8mer-1a	9606		0
SARS	let-7c-3p	9606	23656	23661	23656	23661	38	6mer	x	6mer	9606		0
SARS	let-7c-3p	9606	23800	23806	23800	23806	39	7mer-1a	x	7mer-1a	9606		0
SARS	let-7c-3p	9606	25872	25878	25872	25878	40	7mer-m8	x	7mer-m8	9606		0
SARS	let-7c-3p	9606	26530	26536	26530	26536	41	7mer-m8	x	7mer-m8	9606		0
SARS	let-7c-3p	9606	7307	7314	7307	7314	42	8mer-1a	x	8mer-1a	9606		0
SARS	let-7c-3p	9606	7343	7348	7343	7348	43	6mer	x	6mer	9606		0
SARS	let-7c-3p	9606	7462	7468	7462	7468	44	7mer-1a	x	7mer-1a	9606		0
SARS	let-7c-3p	9606	8950	8956	8950	8956	45	7mer-1a	x	7mer-1a	9606		0
SARS	let-7d-3p	9606	1159	1164	1159	1164	46	6mer	x	6mer	9606		0
SARS	let-7d-3p	9606	13889	13894	13889	13894	47	6mer	x	6mer	9606		0
SARS	let-7d-3p	9606	14956	14961	14956	14961	48	6mer	x	6mer	9606		0
SARS	let-7d-3p	9606	5836	5843	5836	5843	49	8mer-1a	x	8mer-1a	9606		0
SARS	let-7d-3p	9606	7657	7663	7657	7663	50	7mer-m8	x	7mer-m8	9606		0
SARS	let-7e-3p	9606	1159	1164	1159	1164	51	6mer	x	6mer	9606		0
SARS	let-7e-3p	9606	13889	13894	13889	13894	52	6mer	x	6mer	9606		0
SARS	let-7e-3p	9606	14956	14961	14956	14961	53	6mer	x	6mer	9606		0
SARS	let-7e-3p	9606	5837	5843	5837	5843	54	7mer-1a	x	7mer-1a	9606		0
SARS	let-7e-3p	9606	7658	7663	7658	7663	55	6mer	x	6mer	9606		0
SARS	let-7f-2-3p/1185-3p	9606	17080	17085	17080	17085	56	6mer	x	6mer	9606		0
SARS	let-7f-2-3p/1185-3p	9606	18427	18433	18427	18433	57	7mer-1a	x	7mer-1a	9606		0
SARS	let-7f-2-3p/1185-3p	9606	2422	2427	2422	2427	58	6mer	x	6mer	9606		0
SARS	let-7f-2-3p/1185-3p	9606	25735	25741	25735	25741	59	7mer-m8	x	7mer-m8	9606		0
SARS	let-7f-2-3p/1185-3p	9606	5501	5506	5501	5506	60	6mer	x	6mer	9606		0
SARS	let-7i-3p	9606	15347	15353	15347	15353	61	7mer-1a	x	7mer-1a	9606		0
SARS	let-7i-3p	9606	20396	20402	20396	20402	62	7mer-1a	x	7mer-1a	9606		0
SARS	let-7i-3p	9606	23990	23995	23990	23995	63	6mer	x	6mer	9606		0
SARS	let-7i-3p	9606	2662	2667	2662	2667	64	6mer	x	6mer	9606		0
SARS	miR-1-3p/206	9606	10004	10009	10004	10009	65	6mer	x	6mer	9606		0
SARS	miR-1-3p/206	9606	16234	16239	16234	16239	66	6mer	x	6mer	9606		0
SARS	miR-1-3p/206	9606	19243	19249	19243	19249	67	7mer-1a	x	7mer-1a	9606		0
SARS	miR-1-3p/206	9606	23437	23443	23437	23443	68	7mer-m8	x	7mer-m8	9606		0
SARS	miR-1-3p/206	9606	29206	29212	29206	29212	69	7mer-m8	x	7mer-m8	9606		0
SARS	miR-1-3p/206	9606	5547	5553	5547	5553	70	7mer-1a	x	7mer-1a	9606		0
SARS	miR-1-5p	9606	15003	15009	15003	15009	71	7mer-m8	x	7mer-m8	9606		0
SARS	miR-1-5p	9606	15522	15528	15522	15528	72	7mer-m8	x	7mer-m8	9606		0
SARS	miR-1-5p	9606	15997	16002	15997	16002	73	6mer	x	6mer	9606		0
SARS	miR-1-5p	9606	17227	17232	17227	17232	74	6mer	x	6mer	9606		0
SARS	miR-1-5p	9606	22284	22291	22284	22291	75	8mer-1a	x	8mer-1a	9606		0
SARS	miR-10-5p	9606	11959	11964	11959	11964	76	6mer	x	6mer	9606		0
SARS	miR-10-5p	9606	17774	17780	17774	17780	77	7mer-m8	x	7mer-m8	9606		0
SARS	miR-10-5p	9606	21690	21696	21690	21696	78	7mer-m8	x	7mer-m8	9606		0
SARS	miR-10-5p	9606	22406	22411	22406	22411	79	6mer	x	6mer	9606		0
SARS	miR-100-3p	9606	11212	11217	11212	11217	80	6mer	x	6mer	9606		0
SARS	miR-100-3p	9606	12310	12317	12310	12317	81	8mer-1a	x	8mer-1a	9606		0
SARS	miR-100-3p	9606	12678	12683	12678	12683	82	6mer	x	6mer	9606		0
SARS	miR-100-3p	9606	23342	23347	23342	23347	83	6mer	x	6mer	9606		0
SARS	miR-100-3p	9606	24868	24874	24868	24874	84	7mer-1a	x	7mer-1a	9606		0
SARS	miR-100-3p	9606	25905	25911	25905	25911	85	7mer-1a	x	7mer-1a	9606		0
SARS	miR-100-3p	9606	25970	25976	25970	25976	86	7mer-m8	x	7mer-m8	9606		0
SARS	miR-100-3p	9606	26542	26548	26542	26548	87	7mer-m8	x	7mer-m8	9606		0
SARS	miR-100-3p	9606	2798	2804	2798	2804	88	7mer-1a	x	7mer-1a	9606		0
SARS	miR-100-3p	9606	28808	28814	28808	28814	89	7mer-1a	x	7mer-1a	9606		0
SARS	miR-100-3p	9606	452	458	452	458	90	7mer-1a	x	7mer-1a	9606		0
SARS	miR-100-3p	9606	4940	4945	4940	4945	91	6mer	x	6mer	9606		0
SARS	miR-100-3p	9606	5249	5255	5249	5255	92	7mer-1a	x	7mer-1a	9606		0
SARS	miR-100-3p	9606	5366	5371	5366	5371	93	6mer	x	6mer	9606		0
SARS	miR-100-3p	9606	707	712	707	712	94	6mer	x	6mer	9606		0
SARS	miR-100-3p	9606	9882	9887	9882	9887	95	6mer	x	6mer	9606		0
SARS	miR-101-3p.1	9606	10093	10098	10093	10098	96	6mer	x	6mer	9606		0
SARS	miR-101-3p.1	9606	11763	11769	11763	11769	97	7mer-1a	x	7mer-1a	9606		0
SARS	miR-101-3p.1	9606	13119	13125	13119	13125	98	7mer-1a	x	7mer-1a	9606		0
SARS	miR-101-3p.1	9606	14324	14329	14324	14329	99	6mer	x	6mer	9606		0
SARS	miR-101-3p.1	9606	144	149	144	149	100	6mer	x	6mer	9606		0
SARS	miR-101-3p.1	9606	15125	15130	15125	15130	101	6mer	x	6mer	9606		0
SARS	miR-101-3p.1	9606	19796	19802	19796	19802	102	7mer-1a	x	7mer-1a	9606		0
SARS	miR-101-3p.1	9606	19907	19912	19907	19912	103	6mer	x	6mer	9606		0
SARS	miR-101-3p.1	9606	2121	2126	2121	2126	104	6mer	x	6mer	9606		0
SARS	miR-101-3p.1	9606	25347	25353	25347	25353	105	7mer-m8	x	7mer-m8	9606		0
SARS	miR-101-3p.1	9606	25733	25739	25733	25739	106	7mer-1a	x	7mer-1a	9606		0
SARS	miR-101-3p.1	9606	2751	2756	2751	2756	107	6mer	x	6mer	9606		0
SARS	miR-101-3p.1	9606	8807	8813	8807	8813	108	7mer-m8	x	7mer-m8	9606		0
SARS	miR-101-3p.1	9606	9141	9148	9141	9148	109	8mer-1a	x	8mer-1a	9606		0
SARS	miR-101-3p.2	9606	11763	11769	11763	11769	110	7mer-m8	x	7mer-m8	9606		0
SARS	miR-101-3p.2	9606	13119	13126	13119	13126	111	8mer-1a	x	8mer-1a	9606		0
SARS	miR-101-3p.2	9606	13935	13940	13935	13940	112	6mer	x	6mer	9606		0
SARS	miR-101-3p.2	9606	16352	16357	16352	16357	113	6mer	x	6mer	9606		0
SARS	miR-101-3p.2	9606	16623	16628	16623	16628	114	6mer	x	6mer	9606		0
SARS	miR-101-3p.2	9606	16857	16863	16857	16863	115	7mer-1a	x	7mer-1a	9606		0
SARS	miR-101-3p.2	9606	17241	17247	17241	17247	116	7mer-1a	x	7mer-1a	9606		0
SARS	miR-101-3p.2	9606	17998	18003	17998	18003	117	6mer	x	6mer	9606		0
SARS	miR-101-3p.2	9606	19796	19803	19796	19803	118	8mer-1a	x	8mer-1a	9606		0
SARS	miR-101-3p.2	9606	25733	25739	25733	25739	119	7mer-m8	x	7mer-m8	9606		0
SARS	miR-101-3p.2	9606	27354	27359	27354	27359	120	6mer	x	6mer	9606		0
SARS	miR-101-3p.2	9606	27830	27835	27830	27835	121	6mer	x	6mer	9606		0
SARS	miR-101-3p.2	9606	4300	4305	4300	4305	122	6mer	x	6mer	9606		0
SARS	miR-101-3p.2	9606	8273	8279	8273	8279	123	7mer-1a	x	7mer-1a	9606		0
SARS	miR-101-3p.2	9606	9142	9148	9142	9148	124	7mer-m8	x	7mer-m8	9606		0
SARS	miR-101-5p	9606	13630	13635	13630	13635	125	6mer	x	6mer	9606		0
SARS	miR-101-5p	9606	14985	14990	14985	14990	126	6mer	x	6mer	9606		0
SARS	miR-101-5p	9606	25722	25728	25722	25728	127	7mer-1a	x	7mer-1a	9606		0
SARS	miR-101-5p	9606	5710	5715	5710	5715	128	6mer	x	6mer	9606		0
SARS	miR-101-5p	9606	8455	8461	8455	8461	129	7mer-1a	x	7mer-1a	9606		0
SARS	miR-103-3p/107	9606	10610	10616	10610	10616	130	7mer-m8	x	7mer-m8	9606		0
SARS	miR-103-3p/107	9606	10779	10784	10779	10784	131	6mer	x	6mer	9606		0
SARS	miR-103-3p/107	9606	10796	10802	10796	10802	132	7mer-1a	x	7mer-1a	9606		0
SARS	miR-103-3p/107	9606	11058	11064	11058	11064	133	7mer-1a	x	7mer-1a	9606		0
SARS	miR-103-3p/107	9606	11071	11077	11071	11077	134	7mer-m8	x	7mer-m8	9606		0
SARS	miR-103-3p/107	9606	11303	11309	11303	11309	135	7mer-m8	x	7mer-m8	9606		0
SARS	miR-103-3p/107	9606	11563	11568	11563	11568	136	6mer	x	6mer	9606		0
SARS	miR-103-3p/107	9606	11566	11571	11566	11571	137	6mer	x	6mer	9606		0
SARS	miR-103-3p/107	9606	12176	12182	12176	12182	138	7mer-m8	x	7mer-m8	9606		0
SARS	miR-103-3p/107	9606	14491	14497	14491	14497	139	7mer-m8	x	7mer-m8	9606		0
SARS	miR-103-3p/107	9606	16251	16256	16251	16256	140	6mer	x	6mer	9606		0
SARS	miR-103-3p/107	9606	21758	21763	21758	21763	141	6mer	x	6mer	9606		0
SARS	miR-103-3p/107	9606	23747	23752	23747	23752	142	6mer	x	6mer	9606		0
SARS	miR-103-3p/107	9606	24047	24052	24047	24052	143	6mer	x	6mer	9606		0
SARS	miR-103-3p/107	9606	24059	24064	24059	24064	144	6mer	x	6mer	9606		0
SARS	miR-103-3p/107	9606	24509	24514	24509	24514	145	6mer	x	6mer	9606		0
SARS	miR-103-3p/107	9606	25194	25200	25194	25200	146	7mer-1a	x	7mer-1a	9606		0
SARS	miR-103-3p/107	9606	25518	25523	25518	25523	147	6mer	x	6mer	9606		0
SARS	miR-103-3p/107	9606	26243	26249	26243	26249	148	7mer-1a	x	7mer-1a	9606		0
SARS	miR-103-3p/107	9606	26595	26600	26595	26600	149	6mer	x	6mer	9606		0
SARS	miR-103-3p/107	9606	26973	26979	26973	26979	150	7mer-1a	x	7mer-1a	9606		0
SARS	miR-103-3p/107	9606	27587	27592	27587	27592	151	6mer	x	6mer	9606		0
SARS	miR-103-3p/107	9606	28070	28076	28070	28076	152	7mer-1a	x	7mer-1a	9606		0
SARS	miR-103-3p/107	9606	28583	28589	28583	28589	153	7mer-m8	x	7mer-m8	9606		0
SARS	miR-103-3p/107	9606	28787	28792	28787	28792	154	6mer	x	6mer	9606		0
SARS	miR-103-3p/107	9606	28872	28877	28872	28877	155	6mer	x	6mer	9606		0
SARS	miR-103-3p/107	9606	3374	3380	3374	3380	156	7mer-m8	x	7mer-m8	9606		0
SARS	miR-103-3p/107	9606	5312	5318	5312	5318	157	7mer-m8	x	7mer-m8	9606		0
SARS	miR-103-3p/107	9606	6576	6582	6576	6582	158	7mer-1a	x	7mer-1a	9606		0
SARS	miR-103-3p/107	9606	6936	6941	6936	6941	159	6mer	x	6mer	9606		0
SARS	miR-103-3p/107	9606	8388	8393	8388	8393	160	6mer	x	6mer	9606		0
SARS	miR-103-3p/107	9606	8541	8547	8541	8547	161	7mer-1a	x	7mer-1a	9606		0
SARS	miR-103-3p/107	9606	8940	8945	8940	8945	162	6mer	x	6mer	9606		0
SARS	miR-103-3p/107	9606	9372	9377	9372	9377	163	6mer	x	6mer	9606		0
SARS	miR-103-3p/107	9606	9429	9434	9429	9434	164	6mer	x	6mer	9606		0
SARS	miR-103-3p/107	9606	952	957	952	957	165	6mer	x	6mer	9606		0
SARS	miR-103-3p/107	9606	9886	9891	9886	9891	166	6mer	x	6mer	9606		0
SARS	miR-103a-2-5p	9606	13131	13136	13131	13136	167	6mer	x	6mer	9606		0
SARS	miR-103a-2-5p	9606	18199	18205	18199	18205	168	7mer-m8	x	7mer-m8	9606		0
SARS	miR-103a-2-5p	9606	19820	19825	19820	19825	169	6mer	x	6mer	9606		0
SARS	miR-103a-2-5p	9606	28473	28478	28473	28478	170	6mer	x	6mer	9606		0
SARS	miR-103a-2-5p	9606	29281	29288	29281	29288	171	8mer-1a	x	8mer-1a	9606		0
SARS	miR-103a-2-5p	9606	3860	3865	3860	3865	172	6mer	x	6mer	9606		0
SARS	miR-103a-2-5p	9606	4266	4272	4266	4272	173	7mer-1a	x	7mer-1a	9606		0
SARS	miR-103a-2-5p	9606	5490	5495	5490	5495	174	6mer	x	6mer	9606		0
SARS	miR-103b	9606	11068	11073	11068	11073	175	6mer	x	6mer	9606		0
SARS	miR-103b	9606	12216	12223	12216	12223	176	8mer-1a	x	8mer-1a	9606		0
SARS	miR-103b	9606	12277	12282	12277	12282	177	6mer	x	6mer	9606		0
SARS	miR-103b	9606	13953	13958	13953	13958	178	6mer	x	6mer	9606		0
SARS	miR-103b	9606	14505	14510	14505	14510	179	6mer	x	6mer	9606		0
SARS	miR-103b	9606	16136	16142	16136	16142	180	7mer-m8	x	7mer-m8	9606		0
SARS	miR-103b	9606	16255	16261	16255	16261	181	7mer-1a	x	7mer-1a	9606		0
SARS	miR-103b	9606	20199	20204	20199	20204	182	6mer	x	6mer	9606		0
SARS	miR-103b	9606	20235	20241	20235	20241	183	7mer-m8	x	7mer-m8	9606		0
SARS	miR-103b	9606	22588	22593	22588	22593	184	6mer	x	6mer	9606		0
SARS	miR-103b	9606	24132	24137	24132	24137	185	6mer	x	6mer	9606		0
SARS	miR-103b	9606	29418	29424	29418	29424	186	7mer-m8	x	7mer-m8	9606		0
SARS	miR-103b	9606	668	673	668	673	187	6mer	x	6mer	9606		0
SARS	miR-103b	9606	6883	6888	6883	6888	188	6mer	x	6mer	9606		0
SARS	miR-103b	9606	7382	7387	7382	7387	189	6mer	x	6mer	9606		0
SARS	miR-103b	9606	815	820	815	820	190	6mer	x	6mer	9606		0
SARS	miR-103b	9606	8968	8973	8968	8973	191	6mer	x	6mer	9606		0
SARS	miR-105-3p	9606	15412	15417	15412	15417	192	6mer	x	6mer	9606		0
SARS	miR-105-3p	9606	7740	7746	7740	7746	193	7mer-m8	x	7mer-m8	9606		0
SARS	miR-105-5p	9606	10110	10115	10110	10115	194	6mer	x	6mer	9606		0
SARS	miR-105-5p	9606	10535	10540	10535	10540	195	6mer	x	6mer	9606		0
SARS	miR-105-5p	9606	10862	10868	10862	10868	196	7mer-1a	x	7mer-1a	9606		0
SARS	miR-105-5p	9606	15455	15460	15455	15460	197	6mer	x	6mer	9606		0
SARS	miR-105-5p	9606	1666	1672	1666	1672	198	7mer-1a	x	7mer-1a	9606		0
SARS	miR-105-5p	9606	19710	19717	19710	19717	199	8mer-1a	x	8mer-1a	9606		0
SARS	miR-105-5p	9606	22220	22225	22220	22225	200	6mer	x	6mer	9606		0
SARS	miR-105-5p	9606	23455	23461	23455	23461	201	7mer-m8	x	7mer-m8	9606		0
SARS	miR-105-5p	9606	23984	23989	23984	23989	202	6mer	x	6mer	9606		0
SARS	miR-105-5p	9606	24097	24102	24097	24102	203	6mer	x	6mer	9606		0
SARS	miR-105-5p	9606	24796	24801	24796	24801	204	6mer	x	6mer	9606		0
SARS	miR-105-5p	9606	25504	25509	25504	25509	205	6mer	x	6mer	9606		0
SARS	miR-105-5p	9606	2792	2798	2792	2798	206	7mer-1a	x	7mer-1a	9606		0
SARS	miR-105-5p	9606	28169	28174	28169	28174	207	6mer	x	6mer	9606		0
SARS	miR-105-5p	9606	28939	28945	28939	28945	208	7mer-m8	x	7mer-m8	9606		0
SARS	miR-105-5p	9606	6266	6272	6266	6272	209	7mer-1a	x	7mer-1a	9606		0
SARS	miR-105-5p	9606	7061	7067	7061	7067	210	7mer-m8	x	7mer-m8	9606		0
SARS	miR-105-5p	9606	8877	8882	8877	8882	211	6mer	x	6mer	9606		0
SARS	miR-106a-3p	9606	16378	16384	16378	16384	212	7mer-1a	x	7mer-1a	9606		0
SARS	miR-106a-3p	9606	16652	16657	16652	16657	213	6mer	x	6mer	9606		0
SARS	miR-106a-3p	9606	21964	21969	21964	21969	214	6mer	x	6mer	9606		0
SARS	miR-106a-3p	9606	26638	26644	26638	26644	215	7mer-1a	x	7mer-1a	9606		0
SARS	miR-106a-3p	9606	29032	29037	29032	29037	216	6mer	x	6mer	9606		0
SARS	miR-106a-3p	9606	3721	3726	3721	3726	217	6mer	x	6mer	9606		0
SARS	miR-106a-3p	9606	610	615	610	615	218	6mer	x	6mer	9606		0
SARS	miR-106a-3p	9606	860	865	860	865	219	6mer	x	6mer	9606		0
SARS	miR-106b-3p	9606	18452	18457	18452	18457	220	6mer	x	6mer	9606		0
SARS	miR-106b-3p	9606	23431	23437	23431	23437	221	7mer-1a	x	7mer-1a	9606		0
SARS	miR-106b-3p	9606	345	350	345	350	222	6mer	x	6mer	9606		0
SARS	miR-10a-3p	9606	15799	15805	15799	15805	223	7mer-m8	x	7mer-m8	9606		0
SARS	miR-1178-3p	9606	12087	12092	12087	12092	224	6mer	x	6mer	9606		0
SARS	miR-1178-3p	9606	1404	1409	1404	1409	225	6mer	x	6mer	9606		0
SARS	miR-1178-3p	9606	21328	21334	21328	21334	226	7mer-1a	x	7mer-1a	9606		0
SARS	miR-1178-3p	9606	23408	23413	23408	23413	227	6mer	x	6mer	9606		0
SARS	miR-1178-3p	9606	25055	25061	25055	25061	228	7mer-1a	x	7mer-1a	9606		0
SARS	miR-1178-3p	9606	3222	3228	3222	3228	229	7mer-1a	x	7mer-1a	9606		0
SARS	miR-1178-3p	9606	3747	3752	3747	3752	230	6mer	x	6mer	9606		0
SARS	miR-1178-3p	9606	9219	9224	9219	9224	231	6mer	x	6mer	9606		0
SARS	miR-1178-3p	9606	966	971	966	971	232	6mer	x	6mer	9606		0
SARS	miR-1178-5p	9606	13018	13023	13018	13023	233	6mer	x	6mer	9606		0
SARS	miR-1178-5p	9606	20984	20991	20984	20991	234	8mer-1a	x	8mer-1a	9606		0
SARS	miR-1178-5p	9606	23858	23864	23858	23864	235	7mer-m8	x	7mer-m8	9606		0
SARS	miR-1178-5p	9606	5724	5729	5724	5729	236	6mer	x	6mer	9606		0
SARS	miR-1179	9606	10880	10885	10880	10885	237	6mer	x	6mer	9606		0
SARS	miR-1179	9606	11019	11025	11019	11025	238	7mer-m8	x	7mer-m8	9606		0
SARS	miR-1179	9606	11368	11373	11368	11373	239	6mer	x	6mer	9606		0
SARS	miR-1179	9606	11994	11999	11994	11999	240	6mer	x	6mer	9606		0
SARS	miR-1179	9606	12288	12293	12288	12293	241	6mer	x	6mer	9606		0
SARS	miR-1179	9606	12961	12967	12961	12967	242	7mer-1a	x	7mer-1a	9606		0
SARS	miR-1179	9606	1351	1356	1351	1356	243	6mer	x	6mer	9606		0
SARS	miR-1179	9606	15821	15827	15821	15827	244	7mer-1a	x	7mer-1a	9606		0
SARS	miR-1179	9606	16085	16091	16085	16091	245	7mer-1a	x	7mer-1a	9606		0
SARS	miR-1179	9606	16512	16517	16512	16517	246	6mer	x	6mer	9606		0
SARS	miR-1179	9606	17328	17334	17328	17334	247	7mer-1a	x	7mer-1a	9606		0
SARS	miR-1179	9606	17575	17580	17575	17580	248	6mer	x	6mer	9606		0
SARS	miR-1179	9606	18473	18478	18473	18478	249	6mer	x	6mer	9606		0
SARS	miR-1179	9606	19635	19640	19635	19640	250	6mer	x	6mer	9606		0
SARS	miR-1179	9606	20644	20650	20644	20650	251	7mer-m8	x	7mer-m8	9606		0
SARS	miR-1179	9606	20685	20690	20685	20690	252	6mer	x	6mer	9606		0
SARS	miR-1179	9606	21116	21122	21116	21122	253	7mer-m8	x	7mer-m8	9606		0
SARS	miR-1179	9606	22351	22356	22351	22356	254	6mer	x	6mer	9606		0
SARS	miR-1179	9606	22479	22485	22479	22485	255	7mer-1a	x	7mer-1a	9606		0
SARS	miR-1179	9606	2291	2296	2291	2296	256	6mer	x	6mer	9606		0
SARS	miR-1179	9606	23256	23261	23256	23261	257	6mer	x	6mer	9606		0
SARS	miR-1179	9606	23970	23976	23970	23976	258	7mer-1a	x	7mer-1a	9606		0
SARS	miR-1179	9606	24299	24305	24299	24305	259	7mer-m8	x	7mer-m8	9606		0
SARS	miR-1179	9606	25331	25336	25331	25336	260	6mer	x	6mer	9606		0
SARS	miR-1179	9606	25946	25952	25946	25952	261	7mer-1a	x	7mer-1a	9606		0
SARS	miR-1179	9606	27706	27711	27706	27711	262	6mer	x	6mer	9606		0
SARS	miR-1179	9606	28582	28587	28582	28587	263	6mer	x	6mer	9606		0
SARS	miR-1179	9606	29627	29633	29627	29633	264	7mer-1a	x	7mer-1a	9606		0
SARS	miR-1179	9606	3373	3378	3373	3378	265	6mer	x	6mer	9606		0
SARS	miR-1179	9606	4276	4282	4276	4282	266	7mer-1a	x	7mer-1a	9606		0
SARS	miR-1179	9606	4323	4328	4323	4328	267	6mer	x	6mer	9606		0
SARS	miR-1179	9606	5905	5910	5905	5910	268	6mer	x	6mer	9606		0
SARS	miR-1181	9606	7841	7847	7841	7847	269	7mer-1a	x	7mer-1a	9606		0
SARS	miR-1182	9606	13017	13023	13017	13023	270	7mer-m8	x	7mer-m8	9606		0
SARS	miR-1182	9606	20985	20991	20985	20991	271	7mer-1a	x	7mer-1a	9606		0
SARS	miR-1182	9606	23859	23864	23859	23864	272	6mer	x	6mer	9606		0
SARS	miR-1182	9606	5723	5729	5723	5729	273	7mer-m8	x	7mer-m8	9606		0
SARS	miR-1183	9606	11522	11527	11522	11527	274	6mer	x	6mer	9606		0
SARS	miR-1183	9606	11768	11773	11768	11773	275	6mer	x	6mer	9606		0
SARS	miR-1183	9606	12938	12945	12938	12945	276	8mer-1a	x	8mer-1a	9606		0
SARS	miR-1183	9606	15186	15191	15186	15191	277	6mer	x	6mer	9606		0
SARS	miR-1183	9606	16154	16159	16154	16159	278	6mer	x	6mer	9606		0
SARS	miR-1183	9606	23474	23479	23474	23479	279	6mer	x	6mer	9606		0
SARS	miR-1183	9606	24011	24016	24011	24016	280	6mer	x	6mer	9606		0
SARS	miR-1183	9606	27056	27062	27056	27062	281	7mer-1a	x	7mer-1a	9606		0
SARS	miR-1183	9606	29617	29622	29617	29622	282	6mer	x	6mer	9606		0
SARS	miR-1183	9606	3489	3495	3489	3495	283	7mer-1a	x	7mer-1a	9606		0
SARS	miR-1183	9606	5344	5350	5344	5350	284	7mer-1a	x	7mer-1a	9606		0
SARS	miR-1183	9606	7875	7881	7875	7881	285	7mer-m8	x	7mer-m8	9606		0
SARS	miR-1183	9606	9080	9085	9080	9085	286	6mer	x	6mer	9606		0
