a_Gene_ID	miRNA_family_ID	species_ID	MSA_start	MSA_end	UTR_start	UTR_end	Group_num	Site_type	miRNA in this species	Group_type	Species_in_this_group	Species_in_this_group_with_this_site_type	ORF_overlap
NL63	let-7c-3p	9606	17016	17022	17016	17022	33	7mer-m8	x	7mer-m8	9606		0
NL63	let-7c-3p	9606	17205	17211	17205	17211	34	7mer-m8	x	7mer-m8	9606		0
NL63	let-7c-3p	9606	2193	2198	2193	2198	35	6mer	x	6mer	9606		0
NL63	let-7c-3p	9606	23254	23259	23254	23259	36	6mer	x	6mer	9606		0
NL63	let-7c-3p	9606	3489	3495	3489	3495	37	7mer-m8	x	7mer-m8	9606		0
NL63	let-7c-3p	9606	3831	3837	3831	3837	38	7mer-m8	x	7mer-m8	9606		0
NL63	let-7c-3p	9606	9385	9390	9385	9390	39	6mer	x	6mer	9606		0
NL63	let-7d-3p	9606	15827	15833	15827	15833	40	7mer-1a	x	7mer-1a	9606		0
NL63	let-7d-3p	9606	23067	23072	23067	23072	41	6mer	x	6mer	9606		0
NL63	let-7e-3p	9606	15827	15833	15827	15833	42	7mer-1a	x	7mer-1a	9606		0
NL63	let-7e-3p	9606	23066	23072	23066	23072	43	7mer-m8	x	7mer-m8	9606		0
NL63	let-7f-2-3p/1185-3p	9606	10826	10832	10826	10832	44	7mer-1a	x	7mer-1a	9606		0
NL63	let-7f-2-3p/1185-3p	9606	11307	11313	11307	11313	45	7mer-1a	x	7mer-1a	9606		0
NL63	let-7f-2-3p/1185-3p	9606	11769	11775	11769	11775	46	7mer-1a	x	7mer-1a	9606		0
NL63	let-7f-2-3p/1185-3p	9606	12653	12659	12653	12659	47	7mer-1a	x	7mer-1a	9606		0
NL63	let-7f-2-3p/1185-3p	9606	17951	17957	17951	17957	48	7mer-1a	x	7mer-1a	9606		0
NL63	let-7f-2-3p/1185-3p	9606	19236	19241	19236	19241	49	6mer	x	6mer	9606		0
NL63	let-7f-2-3p/1185-3p	9606	20846	20852	20846	20852	50	7mer-m8	x	7mer-m8	9606		0
NL63	let-7f-2-3p/1185-3p	9606	25122	25128	25122	25128	51	7mer-1a	x	7mer-1a	9606		0
NL63	let-7f-2-3p/1185-3p	9606	3891	3897	3891	3897	52	7mer-m8	x	7mer-m8	9606		0
NL63	let-7f-2-3p/1185-3p	9606	4068	4074	4068	4074	53	7mer-m8	x	7mer-m8	9606		0
NL63	let-7f-2-3p/1185-3p	9606	5336	5342	5336	5342	54	7mer-1a	x	7mer-1a	9606		0
NL63	let-7f-2-3p/1185-3p	9606	7978	7983	7978	7983	55	6mer	x	6mer	9606		0
NL63	let-7f-2-3p/1185-3p	9606	927	932	927	932	56	6mer	x	6mer	9606		0
NL63	let-7i-3p	9606	15280	15285	15280	15285	57	6mer	x	6mer	9606		0
NL63	let-7i-3p	9606	26323	26328	26323	26328	58	6mer	x	6mer	9606		0
NL63	miR-1-3p/206	9606	21146	21151	21146	21151	59	6mer	x	6mer	9606		0
NL63	miR-1-3p/206	9606	22763	22768	22763	22768	60	6mer	x	6mer	9606		0
NL63	miR-1-3p/206	9606	26240	26245	26240	26245	61	6mer	x	6mer	9606		0
NL63	miR-1-3p/206	9606	352	357	352	357	62	6mer	x	6mer	9606		0
NL63	miR-1-5p	9606	10904	10910	10904	10910	63	7mer-1a	x	7mer-1a	9606		0
NL63	miR-1-5p	9606	10996	11002	10996	11002	64	7mer-m8	x	7mer-m8	9606		0
NL63	miR-1-5p	9606	11120	11125	11120	11125	65	6mer	x	6mer	9606		0
NL63	miR-1-5p	9606	11847	11853	11847	11853	66	7mer-1a	x	7mer-1a	9606		0
NL63	miR-1-5p	9606	12263	12268	12263	12268	67	6mer	x	6mer	9606		0
NL63	miR-1-5p	9606	13213	13220	13213	13220	68	8mer-1a	x	8mer-1a	9606		0
NL63	miR-1-5p	9606	14032	14038	14032	14038	69	7mer-m8	x	7mer-m8	9606		0
NL63	miR-1-5p	9606	15166	15171	15166	15171	70	6mer	x	6mer	9606		0
NL63	miR-1-5p	9606	16817	16823	16817	16823	71	7mer-1a	x	7mer-1a	9606		0
NL63	miR-1-5p	9606	19160	19166	19160	19166	72	7mer-1a	x	7mer-1a	9606		0
NL63	miR-1-5p	9606	22962	22967	22962	22967	73	6mer	x	6mer	9606		0
NL63	miR-1-5p	9606	24159	24165	24159	24165	74	7mer-m8	x	7mer-m8	9606		0
NL63	miR-1-5p	9606	25542	25547	25542	25547	75	6mer	x	6mer	9606		0
NL63	miR-1-5p	9606	3809	3815	3809	3815	76	7mer-1a	x	7mer-1a	9606		0
NL63	miR-1-5p	9606	6038	6043	6038	6043	77	6mer	x	6mer	9606		0
NL63	miR-1-5p	9606	8201	8208	8201	8208	78	8mer-1a	x	8mer-1a	9606		0
NL63	miR-10-5p	9606	10328	10333	10328	10333	79	6mer	x	6mer	9606		0
NL63	miR-10-5p	9606	16038	16044	16038	16044	80	7mer-m8	x	7mer-m8	9606		0
NL63	miR-10-5p	9606	18898	18903	18898	18903	81	6mer	x	6mer	9606		0
NL63	miR-10-5p	9606	23531	23538	23531	23538	82	8mer-1a	x	8mer-1a	9606		0
NL63	miR-10-5p	9606	23996	24001	23996	24001	83	6mer	x	6mer	9606		0
NL63	miR-10-5p	9606	7663	7669	7663	7669	84	7mer-m8	x	7mer-m8	9606		0
NL63	miR-100-3p	9606	1541	1547	1541	1547	85	7mer-m8	x	7mer-m8	9606		0
NL63	miR-100-3p	9606	16673	16679	16673	16679	86	7mer-1a	x	7mer-1a	9606		0
NL63	miR-100-3p	9606	2090	2097	2090	2097	87	8mer-1a	x	8mer-1a	9606		0
NL63	miR-100-3p	9606	26959	26964	26959	26964	88	6mer	x	6mer	9606		0
NL63	miR-100-3p	9606	3800	3806	3800	3806	89	7mer-m8	x	7mer-m8	9606		0
NL63	miR-100-3p	9606	6697	6702	6697	6702	90	6mer	x	6mer	9606		0
NL63	miR-100-3p	9606	6882	6887	6882	6887	91	6mer	x	6mer	9606		0
NL63	miR-100-3p	9606	9529	9534	9529	9534	92	6mer	x	6mer	9606		0
NL63	miR-101-3p.1	9606	10222	10227	10222	10227	93	6mer	x	6mer	9606		0
NL63	miR-101-3p.1	9606	12275	12281	12275	12281	94	7mer-1a	x	7mer-1a	9606		0
NL63	miR-101-3p.1	9606	15819	15824	15819	15824	95	6mer	x	6mer	9606		0
NL63	miR-101-3p.1	9606	15837	15843	15837	15843	96	7mer-1a	x	7mer-1a	9606		0
NL63	miR-101-3p.1	9606	18024	18030	18024	18030	97	7mer-m8	x	7mer-m8	9606		0
NL63	miR-101-3p.1	9606	18948	18953	18948	18953	98	6mer	x	6mer	9606		0
NL63	miR-101-3p.1	9606	19367	19373	19367	19373	99	7mer-m8	x	7mer-m8	9606		0
NL63	miR-101-3p.1	9606	19917	19922	19917	19922	100	6mer	x	6mer	9606		0
NL63	miR-101-3p.1	9606	21041	21046	21041	21046	101	6mer	x	6mer	9606		0
NL63	miR-101-3p.1	9606	21519	21524	21519	21524	102	6mer	x	6mer	9606		0
NL63	miR-101-3p.1	9606	23131	23137	23131	23137	103	7mer-m8	x	7mer-m8	9606		0
NL63	miR-101-3p.1	9606	23486	23491	23486	23491	104	6mer	x	6mer	9606		0
NL63	miR-101-3p.1	9606	23861	23866	23861	23866	105	6mer	x	6mer	9606		0
NL63	miR-101-3p.1	9606	24095	24100	24095	24100	106	6mer	x	6mer	9606		0
NL63	miR-101-3p.1	9606	24266	24271	24266	24271	107	6mer	x	6mer	9606		0
NL63	miR-101-3p.1	9606	2436	2441	2436	2441	108	6mer	x	6mer	9606		0
NL63	miR-101-3p.1	9606	24628	24633	24628	24633	109	6mer	x	6mer	9606		0
NL63	miR-101-3p.1	9606	4000	4005	4000	4005	110	6mer	x	6mer	9606		0
NL63	miR-101-3p.1	9606	5167	5172	5167	5172	111	6mer	x	6mer	9606		0
NL63	miR-101-3p.1	9606	5571	5578	5571	5578	112	8mer-1a	x	8mer-1a	9606		0
NL63	miR-101-3p.1	9606	8569	8574	8569	8574	113	6mer	x	6mer	9606		0
NL63	miR-101-3p.1	9606	9174	9180	9174	9180	114	7mer-m8	x	7mer-m8	9606		0
NL63	miR-101-3p.1	9606	9567	9573	9567	9573	115	7mer-m8	x	7mer-m8	9606		0
NL63	miR-101-3p.2	9606	12275	12282	12275	12282	116	8mer-1a	x	8mer-1a	9606		0
NL63	miR-101-3p.2	9606	15229	15234	15229	15234	117	6mer	x	6mer	9606		0
NL63	miR-101-3p.2	9606	15837	15844	15837	15844	118	8mer-1a	x	8mer-1a	9606		0
NL63	miR-101-3p.2	9606	17860	17866	17860	17866	119	7mer-1a	x	7mer-1a	9606		0
NL63	miR-101-3p.2	9606	2027	2032	2027	2032	120	6mer	x	6mer	9606		0
NL63	miR-101-3p.2	9606	20845	20850	20845	20850	121	6mer	x	6mer	9606		0
NL63	miR-101-3p.2	9606	4766	4771	4766	4771	122	6mer	x	6mer	9606		0
NL63	miR-101-3p.2	9606	5572	5578	5572	5578	123	7mer-m8	x	7mer-m8	9606		0
NL63	miR-101-3p.2	9606	7763	7769	7763	7769	124	7mer-1a	x	7mer-1a	9606		0
NL63	miR-101-5p	9606	13658	13663	13658	13663	125	6mer	x	6mer	9606		0
NL63	miR-101-5p	9606	16026	16033	16026	16033	126	8mer-1a	x	8mer-1a	9606		0
NL63	miR-101-5p	9606	20895	20901	20895	20901	127	7mer-1a	x	7mer-1a	9606		0
NL63	miR-101-5p	9606	26566	26571	26566	26571	128	6mer	x	6mer	9606		0
NL63	miR-101-5p	9606	274	279	274	279	129	6mer	x	6mer	9606		0
NL63	miR-101-5p	9606	3668	3673	3668	3673	130	6mer	x	6mer	9606		0
NL63	miR-101-5p	9606	5447	5453	5447	5453	131	7mer-1a	x	7mer-1a	9606		0
NL63	miR-101-5p	9606	6810	6815	6810	6815	132	6mer	x	6mer	9606		0
NL63	miR-103-3p/107	9606	10720	10725	10720	10725	133	6mer	x	6mer	9606		0
NL63	miR-103-3p/107	9606	13739	13745	13739	13745	134	7mer-m8	x	7mer-m8	9606		0
NL63	miR-103-3p/107	9606	1399	1404	1399	1404	135	6mer	x	6mer	9606		0
NL63	miR-103-3p/107	9606	16130	16136	16130	16136	136	7mer-m8	x	7mer-m8	9606		0
NL63	miR-103-3p/107	9606	1693	1699	1693	1699	137	7mer-1a	x	7mer-1a	9606		0
NL63	miR-103-3p/107	9606	23869	23874	23869	23874	138	6mer	x	6mer	9606		0
NL63	miR-103-3p/107	9606	24988	24993	24988	24993	139	6mer	x	6mer	9606		0
NL63	miR-103-3p/107	9606	26690	26695	26690	26695	140	6mer	x	6mer	9606		0
NL63	miR-103-3p/107	9606	4146	4152	4146	4152	141	7mer-m8	x	7mer-m8	9606		0
NL63	miR-103-3p/107	9606	5808	5814	5808	5814	142	7mer-m8	x	7mer-m8	9606		0
NL63	miR-103-3p/107	9606	8761	8767	8761	8767	143	7mer-1a	x	7mer-1a	9606		0
NL63	miR-103-3p/107	9606	8854	8859	8854	8859	144	6mer	x	6mer	9606		0
NL63	miR-103-3p/107	9606	8857	8863	8857	8863	145	7mer-1a	x	7mer-1a	9606		0
NL63	miR-103-3p/107	9606	8937	8944	8937	8944	146	8mer-1a	x	8mer-1a	9606		0
NL63	miR-103-3p/107	9606	9729	9735	9729	9735	147	7mer-m8	x	7mer-m8	9606		0
NL63	miR-103a-2-5p	9606	11313	11320	11313	11320	148	8mer-1a	x	8mer-1a	9606		0
NL63	miR-103a-2-5p	9606	20175	20180	20175	20180	149	6mer	x	6mer	9606		0
NL63	miR-103a-2-5p	9606	21662	21667	21662	21667	150	6mer	x	6mer	9606		0
NL63	miR-103a-2-5p	9606	4042	4047	4042	4047	151	6mer	x	6mer	9606		0
NL63	miR-103b	9606	11354	11359	11354	11359	152	6mer	x	6mer	9606		0
NL63	miR-103b	9606	12784	12789	12784	12789	153	6mer	x	6mer	9606		0
NL63	miR-103b	9606	12949	12954	12949	12954	154	6mer	x	6mer	9606		0
NL63	miR-103b	9606	16159	16165	16159	16165	155	7mer-1a	x	7mer-1a	9606		0
NL63	miR-103b	9606	18641	18646	18641	18646	156	6mer	x	6mer	9606		0
NL63	miR-103b	9606	19597	19602	19597	19602	157	6mer	x	6mer	9606		0
NL63	miR-103b	9606	23931	23937	23931	23937	158	7mer-m8	x	7mer-m8	9606		0
NL63	miR-103b	9606	8455	8461	8455	8461	159	7mer-m8	x	7mer-m8	9606		0
NL63	miR-103b	9606	9025	9031	9025	9031	160	7mer-m8	x	7mer-m8	9606		0
NL63	miR-103b	9606	9802	9808	9802	9808	161	7mer-m8	x	7mer-m8	9606		0
NL63	miR-105-5p	9606	11112	11117	11112	11117	162	6mer	x	6mer	9606		0
NL63	miR-105-5p	9606	1697	1704	1697	1704	163	8mer-1a	x	8mer-1a	9606		0
NL63	miR-105-5p	9606	18474	18479	18474	18479	164	6mer	x	6mer	9606		0
NL63	miR-105-5p	9606	19276	19281	19276	19281	165	6mer	x	6mer	9606		0
NL63	miR-105-5p	9606	21717	21723	21717	21723	166	7mer-m8	x	7mer-m8	9606		0
NL63	miR-105-5p	9606	21793	21799	21793	21799	167	7mer-1a	x	7mer-1a	9606		0
NL63	miR-105-5p	9606	22938	22943	22938	22943	168	6mer	x	6mer	9606		0
NL63	miR-105-5p	9606	23685	23691	23685	23691	169	7mer-m8	x	7mer-m8	9606		0
NL63	miR-105-5p	9606	24903	24908	24903	24908	170	6mer	x	6mer	9606		0
NL63	miR-105-5p	9606	5560	5565	5560	5565	171	6mer	x	6mer	9606		0
NL63	miR-105-5p	9606	6453	6458	6453	6458	172	6mer	x	6mer	9606		0
NL63	miR-105-5p	9606	8383	8388	8383	8388	173	6mer	x	6mer	9606		0
NL63	miR-105-5p	9606	8868	8873	8868	8873	174	6mer	x	6mer	9606		0
NL63	miR-105-5p	9606	93	98	93	98	175	6mer	x	6mer	9606		0
NL63	miR-106a-3p	9606	10229	10235	10229	10235	176	7mer-1a	x	7mer-1a	9606		0
NL63	miR-106a-3p	9606	10912	10918	10912	10918	177	7mer-m8	x	7mer-m8	9606		0
NL63	miR-106a-3p	9606	15189	15195	15189	15195	178	7mer-1a	x	7mer-1a	9606		0
NL63	miR-106a-3p	9606	15916	15922	15916	15922	179	7mer-1a	x	7mer-1a	9606		0
NL63	miR-106a-3p	9606	15951	15956	15951	15956	180	6mer	x	6mer	9606		0
NL63	miR-106a-3p	9606	17878	17884	17878	17884	181	7mer-1a	x	7mer-1a	9606		0
NL63	miR-106a-3p	9606	21830	21835	21830	21835	182	6mer	x	6mer	9606		0
NL63	miR-106a-3p	9606	22639	22644	22639	22644	183	6mer	x	6mer	9606		0
NL63	miR-106a-3p	9606	23496	23501	23496	23501	184	6mer	x	6mer	9606		0
NL63	miR-106a-3p	9606	4482	4489	4482	4489	185	8mer-1a	x	8mer-1a	9606		0
NL63	miR-106a-3p	9606	472	478	472	478	186	7mer-m8	x	7mer-m8	9606		0
NL63	miR-106a-3p	9606	6872	6878	6872	6878	187	7mer-1a	x	7mer-1a	9606		0
NL63	miR-106a-3p	9606	8699	8704	8699	8704	188	6mer	x	6mer	9606		0
NL63	miR-106a-3p	9606	9461	9466	9461	9466	189	6mer	x	6mer	9606		0
NL63	miR-106b-3p	9606	8673	8679	8673	8679	190	7mer-m8	x	7mer-m8	9606		0
NL63	miR-10a-3p	9606	24514	24520	24514	24520	191	7mer-m8	x	7mer-m8	9606		0
NL63	miR-1178-3p	9606	12687	12692	12687	12692	192	6mer	x	6mer	9606		0
NL63	miR-1178-3p	9606	21811	21817	21811	21817	193	7mer-m8	x	7mer-m8	9606		0
NL63	miR-1178-3p	9606	26282	26287	26282	26287	194	6mer	x	6mer	9606		0
NL63	miR-1178-3p	9606	27101	27106	27101	27106	195	6mer	x	6mer	9606		0
NL63	miR-1178-3p	9606	4339	4344	4339	4344	196	6mer	x	6mer	9606		0
NL63	miR-1178-5p	9606	10978	10984	10978	10984	197	7mer-m8	x	7mer-m8	9606		0
NL63	miR-1178-5p	9606	1310	1315	1310	1315	198	6mer	x	6mer	9606		0
NL63	miR-1178-5p	9606	13528	13533	13528	13533	199	6mer	x	6mer	9606		0
NL63	miR-1179	9606	1004	1009	1004	1009	200	6mer	x	6mer	9606		0
NL63	miR-1179	9606	11147	11153	11147	11153	201	7mer-1a	x	7mer-1a	9606		0
NL63	miR-1179	9606	12580	12585	12580	12585	202	6mer	x	6mer	9606		0
NL63	miR-1179	9606	16297	16302	16297	16302	203	6mer	x	6mer	9606		0
NL63	miR-1179	9606	20535	20541	20535	20541	204	7mer-1a	x	7mer-1a	9606		0
NL63	miR-1179	9606	20763	20768	20763	20768	205	6mer	x	6mer	9606		0
NL63	miR-1179	9606	20826	20831	20826	20831	206	6mer	x	6mer	9606		0
NL63	miR-1179	9606	22983	22988	22983	22988	207	6mer	x	6mer	9606		0
NL63	miR-1179	9606	2339	2345	2339	2345	208	7mer-1a	x	7mer-1a	9606		0
NL63	miR-1179	9606	27059	27064	27059	27064	209	6mer	x	6mer	9606		0
NL63	miR-1179	9606	27186	27191	27186	27191	210	6mer	x	6mer	9606		0
NL63	miR-1179	9606	4145	4150	4145	4150	211	6mer	x	6mer	9606		0
NL63	miR-1179	9606	5819	5824	5819	5824	212	6mer	x	6mer	9606		0
NL63	miR-1179	9606	6683	6688	6683	6688	213	6mer	x	6mer	9606		0
NL63	miR-1179	9606	6776	6782	6776	6782	214	7mer-1a	x	7mer-1a	9606		0
NL63	miR-1179	9606	7118	7123	7118	7123	215	6mer	x	6mer	9606		0
NL63	miR-1179	9606	869	875	869	875	216	7mer-1a	x	7mer-1a	9606		0
NL63	miR-1179	9606	919	925	919	925	217	7mer-m8	x	7mer-m8	9606		0
NL63	miR-1180-5p	9606	25664	25669	25664	25669	218	6mer	x	6mer	9606		0
NL63	miR-1180-5p	9606	25925	25932	25925	25932	219	8mer-1a	x	8mer-1a	9606		0
NL63	miR-1182	9606	10979	10984	10979	10984	220	6mer	x	6mer	9606		0
NL63	miR-1182	9606	1309	1315	1309	1315	221	7mer-m8	x	7mer-m8	9606		0
NL63	miR-1182	9606	13528	13533	13528	13533	222	6mer	x	6mer	9606		0
NL63	miR-1183	9606	16548	16553	16548	16553	223	6mer	x	6mer	9606		0
NL63	miR-1183	9606	21430	21436	21430	21436	224	7mer-1a	x	7mer-1a	9606		0
NL63	miR-1183	9606	22596	22602	22596	22602	225	7mer-m8	x	7mer-m8	9606		0
NL63	miR-1183	9606	3492	3497	3492	3497	226	6mer	x	6mer	9606		0
NL63	miR-1183	9606	3938	3943	3938	3943	227	6mer	x	6mer	9606		0
NL63	miR-1183	9606	4755	4761	4755	4761	228	7mer-m8	x	7mer-m8	9606		0
NL63	miR-1183	9606	5346	5352	5346	5352	229	7mer-1a	x	7mer-1a	9606		0
NL63	miR-1184	9606	2181	2186	2181	2186	230	6mer	x	6mer	9606		0
NL63	miR-1184	9606	23470	23476	23470	23476	231	7mer-1a	x	7mer-1a	9606		0
NL63	miR-1184	9606	8858	8864	8858	8864	232	7mer-m8	x	7mer-m8	9606		0
NL63	miR-1185-5p	9606	20166	20171	20166	20171	233	6mer	x	6mer	9606		0
NL63	miR-1193	9606	11824	11829	11824	11829	234	6mer	x	6mer	9606		0
NL63	miR-1193	9606	16344	16349	16344	16349	235	6mer	x	6mer	9606		0
NL63	miR-1193	9606	23180	23185	23180	23185	236	6mer	x	6mer	9606		0
NL63	miR-1193	9606	25057	25062	25057	25062	237	6mer	x	6mer	9606		0
NL63	miR-1193	9606	25288	25293	25288	25293	238	6mer	x	6mer	9606		0
NL63	miR-1197	9606	14001	14006	14001	14006	239	6mer	x	6mer	9606		0
NL63	miR-1197	9606	16528	16533	16528	16533	240	6mer	x	6mer	9606		0
NL63	miR-1197	9606	2425	2431	2425	2431	241	7mer-m8	x	7mer-m8	9606		0
NL63	miR-1197	9606	25232	25237	25232	25237	242	6mer	x	6mer	9606		0
NL63	miR-1197	9606	7919	7925	7919	7925	243	7mer-1a	x	7mer-1a	9606		0
NL63	miR-1197	9606	9215	9221	9215	9221	244	7mer-1a	x	7mer-1a	9606		0
NL63	miR-1199-3p	9606	21141	21147	21141	21147	245	7mer-1a	x	7mer-1a	9606		0
NL63	miR-1199-5p/6751-3p	9606	23193	23198	23193	23198	246	6mer	x	6mer	9606		0
NL63	miR-1199-5p/6751-3p	9606	27168	27174	27168	27174	247	7mer-1a	x	7mer-1a	9606		0
NL63	miR-1200	9606	23513	23518	23513	23518	248	6mer	x	6mer	9606		0
NL63	miR-1200	9606	26073	26079	26073	26079	249	7mer-m8	x	7mer-m8	9606		0
NL63	miR-1200	9606	580	585	580	585	250	6mer	x	6mer	9606		0
NL63	miR-1202/3972	9606	22223	22228	22223	22228	251	6mer	x	6mer	9606		0
NL63	miR-1205	9606	2181	2186	2181	2186	252	6mer	x	6mer	9606		0
NL63	miR-1205	9606	23470	23476	23470	23476	253	7mer-1a	x	7mer-1a	9606		0
NL63	miR-1205	9606	8859	8864	8859	8864	254	6mer	x	6mer	9606		0
NL63	miR-1206	9606	10907	10913	10907	10913	255	7mer-1a	x	7mer-1a	9606		0
NL63	miR-1206	9606	12559	12564	12559	12564	256	6mer	x	6mer	9606		0
NL63	miR-1206	9606	12800	12806	12800	12806	257	7mer-1a	x	7mer-1a	9606		0
NL63	miR-1206	9606	17138	17144	17138	17144	258	7mer-1a	x	7mer-1a	9606		0
NL63	miR-1206	9606	19385	19390	19385	19390	259	6mer	x	6mer	9606		0
NL63	miR-1206	9606	783	789	783	789	260	7mer-1a	x	7mer-1a	9606		0
NL63	miR-1207-3p	9606	1239	1244	1239	1244	261	6mer	x	6mer	9606		0
NL63	miR-1207-3p	9606	14020	14026	14020	14026	262	7mer-1a	x	7mer-1a	9606		0
NL63	miR-1207-3p	9606	14915	14920	14915	14920	263	6mer	x	6mer	9606		0
NL63	miR-1207-3p	9606	15449	15454	15449	15454	264	6mer	x	6mer	9606		0
NL63	miR-1207-3p	9606	25410	25417	25410	25417	265	8mer-1a	x	8mer-1a	9606		0
NL63	miR-1207-3p	9606	4772	4778	4772	4778	266	7mer-m8	x	7mer-m8	9606		0
NL63	miR-1207-3p	9606	6903	6908	6903	6908	267	6mer	x	6mer	9606		0
NL63	miR-1207-3p	9606	7335	7340	7335	7340	268	6mer	x	6mer	9606		0
NL63	miR-1208	9606	16604	16610	16604	16610	269	7mer-m8	x	7mer-m8	9606		0
NL63	miR-1208	9606	17717	17723	17717	17723	270	7mer-m8	x	7mer-m8	9606		0
NL63	miR-1208	9606	18311	18317	18311	18317	271	7mer-1a	x	7mer-1a	9606		0
NL63	miR-1208	9606	6570	6576	6570	6576	272	7mer-m8	x	7mer-m8	9606		0
NL63	miR-1208	9606	8672	8677	8672	8677	273	6mer	x	6mer	9606		0
NL63	miR-122-3p	9606	10378	10383	10378	10383	274	6mer	x	6mer	9606		0
NL63	miR-122-3p	9606	1228	1233	1228	1233	275	6mer	x	6mer	9606		0
NL63	miR-122-3p	9606	18644	18650	18644	18650	276	7mer-1a	x	7mer-1a	9606		0
NL63	miR-122-5p	9606	11010	11015	11010	11015	277	6mer	x	6mer	9606		0
NL63	miR-122-5p	9606	17025	17030	17025	17030	278	6mer	x	6mer	9606		0
NL63	miR-122-5p	9606	21232	21237	21232	21237	279	6mer	x	6mer	9606		0
NL63	miR-122-5p	9606	21895	21900	21895	21900	280	6mer	x	6mer	9606		0
NL63	miR-122-5p	9606	26765	26770	26765	26770	281	6mer	x	6mer	9606		0
NL63	miR-1224-3p	9606	24361	24366	24361	24366	282	6mer	x	6mer	9606		0
NL63	miR-1224-5p	9606	11916	11923	11916	11923	283	8mer-1a	x	8mer-1a	9606		0
