a_Gene_ID	miRNA_family_ID	species_ID	MSA_start	MSA_end	UTR_start	UTR_end	Group_num	Site_type	miRNA in this species	Group_type	Species_in_this_group	Species_in_this_group_with_this_site_type	ORF_overlap
HKU1	let-7f-2-3p/1185-3p	9606	4280	4286	4280	4286	88	7mer-1a	x	7mer-1a	9606		0
HKU1	let-7f-2-3p/1185-3p	9606	7107	7112	7107	7112	89	6mer	x	6mer	9606		0
HKU1	let-7f-2-3p/1185-3p	9606	723	728	723	728	90	6mer	x	6mer	9606		0
HKU1	let-7f-2-3p/1185-3p	9606	7602	7608	7602	7608	91	7mer-1a	x	7mer-1a	9606		0
HKU1	let-7f-2-3p/1185-3p	9606	8121	8126	8121	8126	92	6mer	x	6mer	9606		0
HKU1	let-7f-2-3p/1185-3p	9606	8561	8566	8561	8566	93	6mer	x	6mer	9606		0
HKU1	let-7f-2-3p/1185-3p	9606	9255	9260	9255	9260	94	6mer	x	6mer	9606		0
HKU1	miR-1-3p/206	9606	19424	19430	19424	19430	95	7mer-1a	x	7mer-1a	9606		0
HKU1	miR-1-5p	9606	10277	10283	10277	10283	96	7mer-1a	x	7mer-1a	9606		0
HKU1	miR-1-5p	9606	1281	1286	1281	1286	97	6mer	x	6mer	9606		0
HKU1	miR-1-5p	9606	13182	13187	13182	13187	98	6mer	x	6mer	9606		0
HKU1	miR-1-5p	9606	14018	14023	14018	14023	99	6mer	x	6mer	9606		0
HKU1	miR-1-5p	9606	14378	14384	14378	14384	100	7mer-1a	x	7mer-1a	9606		0
HKU1	miR-1-5p	9606	14515	14520	14515	14520	101	6mer	x	6mer	9606		0
HKU1	miR-1-5p	9606	15823	15829	15823	15829	102	7mer-1a	x	7mer-1a	9606		0
HKU1	miR-1-5p	9606	16949	16954	16949	16954	103	6mer	x	6mer	9606		0
HKU1	miR-1-5p	9606	17416	17422	17416	17422	104	7mer-m8	x	7mer-m8	9606		0
HKU1	miR-1-5p	9606	17485	17490	17485	17490	105	6mer	x	6mer	9606		0
HKU1	miR-1-5p	9606	20624	20630	20624	20630	106	7mer-1a	x	7mer-1a	9606		0
HKU1	miR-1-5p	9606	22652	22659	22652	22659	107	8mer-1a	x	8mer-1a	9606		0
HKU1	miR-1-5p	9606	23051	23056	23051	23056	108	6mer	x	6mer	9606		0
HKU1	miR-1-5p	9606	25445	25450	25445	25450	109	6mer	x	6mer	9606		0
HKU1	miR-1-5p	9606	26963	26968	26963	26968	110	6mer	x	6mer	9606		0
HKU1	miR-1-5p	9606	27369	27375	27369	27375	111	7mer-m8	x	7mer-m8	9606		0
HKU1	miR-1-5p	9606	27762	27767	27762	27767	112	6mer	x	6mer	9606		0
HKU1	miR-1-5p	9606	4241	4246	4241	4246	113	6mer	x	6mer	9606		0
HKU1	miR-1-5p	9606	5316	5322	5316	5322	114	7mer-1a	x	7mer-1a	9606		0
HKU1	miR-1-5p	9606	5410	5415	5410	5415	115	6mer	x	6mer	9606		0
HKU1	miR-1-5p	9606	7344	7350	7344	7350	116	7mer-1a	x	7mer-1a	9606		0
HKU1	miR-1-5p	9606	7432	7437	7432	7437	117	6mer	x	6mer	9606		0
HKU1	miR-1-5p	9606	897	902	897	902	118	6mer	x	6mer	9606		0
HKU1	miR-1-5p	9606	9463	9469	9463	9469	119	7mer-m8	x	7mer-m8	9606		0
HKU1	miR-10-5p	9606	14255	14260	14255	14260	120	6mer	x	6mer	9606		0
HKU1	miR-10-5p	9606	21068	21073	21068	21073	121	6mer	x	6mer	9606		0
HKU1	miR-10-5p	9606	2351	2357	2351	2357	122	7mer-m8	x	7mer-m8	9606		0
HKU1	miR-10-5p	9606	24581	24586	24581	24586	123	6mer	x	6mer	9606		0
HKU1	miR-10-5p	9606	28088	28094	28088	28094	124	7mer-m8	x	7mer-m8	9606		0
HKU1	miR-10-5p	9606	5075	5081	5075	5081	125	7mer-1a	x	7mer-1a	9606		0
HKU1	miR-10-5p	9606	8527	8534	8527	8534	126	8mer-1a	x	8mer-1a	9606		0
HKU1	miR-100-3p	9606	12128	12134	12128	12134	127	7mer-m8	x	7mer-m8	9606		0
HKU1	miR-100-3p	9606	13029	13035	13029	13035	128	7mer-1a	x	7mer-1a	9606		0
HKU1	miR-100-3p	9606	19179	19184	19179	19184	129	6mer	x	6mer	9606		0
HKU1	miR-100-3p	9606	23388	23393	23388	23393	130	6mer	x	6mer	9606		0
HKU1	miR-100-3p	9606	25422	25427	25422	25427	131	6mer	x	6mer	9606		0
HKU1	miR-100-3p	9606	29043	29049	29043	29049	132	7mer-m8	x	7mer-m8	9606		0
HKU1	miR-100-3p	9606	29217	29223	29217	29223	133	7mer-m8	x	7mer-m8	9606		0
HKU1	miR-100-3p	9606	536	541	536	541	134	6mer	x	6mer	9606		0
HKU1	miR-100-3p	9606	5488	5493	5488	5493	135	6mer	x	6mer	9606		0
HKU1	miR-100-3p	9606	8164	8169	8164	8169	136	6mer	x	6mer	9606		0
HKU1	miR-101-3p.1	9606	10543	10548	10543	10548	137	6mer	x	6mer	9606		0
HKU1	miR-101-3p.1	9606	14139	14144	14139	14144	138	6mer	x	6mer	9606		0
HKU1	miR-101-3p.1	9606	14454	14459	14454	14459	139	6mer	x	6mer	9606		0
HKU1	miR-101-3p.1	9606	1459	1464	1459	1464	140	6mer	x	6mer	9606		0
HKU1	miR-101-3p.1	9606	19848	19853	19848	19853	141	6mer	x	6mer	9606		0
HKU1	miR-101-3p.1	9606	23868	23873	23868	23873	142	6mer	x	6mer	9606		0
HKU1	miR-101-3p.1	9606	24462	24468	24462	24468	143	7mer-1a	x	7mer-1a	9606		0
HKU1	miR-101-3p.1	9606	25839	25844	25839	25844	144	6mer	x	6mer	9606		0
HKU1	miR-101-3p.1	9606	27141	27146	27141	27146	145	6mer	x	6mer	9606		0
HKU1	miR-101-3p.1	9606	27162	27168	27162	27168	146	7mer-1a	x	7mer-1a	9606		0
HKU1	miR-101-3p.1	9606	27293	27298	27293	27298	147	6mer	x	6mer	9606		0
HKU1	miR-101-3p.1	9606	2776	2782	2776	2782	148	7mer-1a	x	7mer-1a	9606		0
HKU1	miR-101-3p.1	9606	28061	28066	28061	28066	149	6mer	x	6mer	9606		0
HKU1	miR-101-3p.1	9606	28142	28148	28142	28148	150	7mer-1a	x	7mer-1a	9606		0
HKU1	miR-101-3p.1	9606	5173	5179	5173	5179	151	7mer-1a	x	7mer-1a	9606		0
HKU1	miR-101-3p.1	9606	5209	5215	5209	5215	152	7mer-1a	x	7mer-1a	9606		0
HKU1	miR-101-3p.2	9606	14788	14794	14788	14794	153	7mer-1a	x	7mer-1a	9606		0
HKU1	miR-101-3p.2	9606	15229	15234	15229	15234	154	6mer	x	6mer	9606		0
HKU1	miR-101-3p.2	9606	16233	16238	16233	16238	155	6mer	x	6mer	9606		0
HKU1	miR-101-3p.2	9606	17950	17955	17950	17955	156	6mer	x	6mer	9606		0
HKU1	miR-101-3p.2	9606	18571	18576	18571	18576	157	6mer	x	6mer	9606		0
HKU1	miR-101-3p.2	9606	22425	22430	22425	22430	158	6mer	x	6mer	9606		0
HKU1	miR-101-3p.2	9606	23887	23892	23887	23892	159	6mer	x	6mer	9606		0
HKU1	miR-101-3p.2	9606	24462	24468	24462	24468	160	7mer-m8	x	7mer-m8	9606		0
HKU1	miR-101-3p.2	9606	27162	27168	27162	27168	161	7mer-m8	x	7mer-m8	9606		0
HKU1	miR-101-3p.2	9606	2776	2782	2776	2782	162	7mer-m8	x	7mer-m8	9606		0
HKU1	miR-101-3p.2	9606	28142	28148	28142	28148	163	7mer-m8	x	7mer-m8	9606		0
HKU1	miR-101-3p.2	9606	5173	5179	5173	5179	164	7mer-m8	x	7mer-m8	9606		0
HKU1	miR-101-3p.2	9606	5209	5215	5209	5215	165	7mer-m8	x	7mer-m8	9606		0
HKU1	miR-101-3p.2	9606	7829	7834	7829	7834	166	6mer	x	6mer	9606		0
HKU1	miR-101-5p	9606	11492	11498	11492	11498	167	7mer-1a	x	7mer-1a	9606		0
HKU1	miR-101-5p	9606	15860	15865	15860	15865	168	6mer	x	6mer	9606		0
HKU1	miR-101-5p	9606	18049	18055	18049	18055	169	7mer-1a	x	7mer-1a	9606		0
HKU1	miR-101-5p	9606	19751	19756	19751	19756	170	6mer	x	6mer	9606		0
HKU1	miR-101-5p	9606	24514	24519	24514	24519	171	6mer	x	6mer	9606		0
HKU1	miR-101-5p	9606	25181	25186	25181	25186	172	6mer	x	6mer	9606		0
HKU1	miR-101-5p	9606	7826	7831	7826	7831	173	6mer	x	6mer	9606		0
HKU1	miR-103-3p/107	9606	10084	10089	10084	10089	174	6mer	x	6mer	9606		0
HKU1	miR-103-3p/107	9606	12166	12172	12166	12172	175	7mer-1a	x	7mer-1a	9606		0
HKU1	miR-103-3p/107	9606	14903	14910	14903	14910	176	8mer-1a	x	8mer-1a	9606		0
HKU1	miR-103-3p/107	9606	16758	16764	16758	16764	177	7mer-1a	x	7mer-1a	9606		0
HKU1	miR-103-3p/107	9606	17277	17282	17277	17282	178	6mer	x	6mer	9606		0
HKU1	miR-103-3p/107	9606	17288	17294	17288	17294	179	7mer-m8	x	7mer-m8	9606		0
HKU1	miR-103-3p/107	9606	24981	24986	24981	24986	180	6mer	x	6mer	9606		0
HKU1	miR-103-3p/107	9606	25845	25850	25845	25850	181	6mer	x	6mer	9606		0
HKU1	miR-103-3p/107	9606	26259	26264	26259	26264	182	6mer	x	6mer	9606		0
HKU1	miR-103-3p/107	9606	4108	4114	4108	4114	183	7mer-1a	x	7mer-1a	9606		0
HKU1	miR-103-3p/107	9606	4444	4449	4444	4449	184	6mer	x	6mer	9606		0
HKU1	miR-103a-2-5p	9606	10096	10101	10096	10101	185	6mer	x	6mer	9606		0
HKU1	miR-103a-2-5p	9606	19554	19560	19554	19560	186	7mer-m8	x	7mer-m8	9606		0
HKU1	miR-103a-2-5p	9606	20106	20111	20106	20111	187	6mer	x	6mer	9606		0
HKU1	miR-103a-2-5p	9606	28353	28358	28353	28358	188	6mer	x	6mer	9606		0
HKU1	miR-103a-2-5p	9606	28822	28828	28822	28828	189	7mer-m8	x	7mer-m8	9606		0
HKU1	miR-103a-2-5p	9606	7834	7839	7834	7839	190	6mer	x	6mer	9606		0
HKU1	miR-103b	9606	10124	10129	10124	10129	191	6mer	x	6mer	9606		0
HKU1	miR-103b	9606	10906	10912	10906	10912	192	7mer-m8	x	7mer-m8	9606		0
HKU1	miR-103b	9606	13958	13963	13958	13963	193	6mer	x	6mer	9606		0
HKU1	miR-103b	9606	14698	14703	14698	14703	194	6mer	x	6mer	9606		0
HKU1	miR-103b	9606	15436	15441	15436	15441	195	6mer	x	6mer	9606		0
HKU1	miR-103b	9606	16802	16807	16802	16807	196	6mer	x	6mer	9606		0
HKU1	miR-103b	9606	19128	19133	19128	19133	197	6mer	x	6mer	9606		0
HKU1	miR-103b	9606	20251	20257	20251	20257	198	7mer-1a	x	7mer-1a	9606		0
HKU1	miR-103b	9606	25040	25045	25040	25045	199	6mer	x	6mer	9606		0
HKU1	miR-103b	9606	25849	25854	25849	25854	200	6mer	x	6mer	9606		0
HKU1	miR-103b	9606	26269	26274	26269	26274	201	6mer	x	6mer	9606		0
HKU1	miR-103b	9606	4448	4453	4448	4453	202	6mer	x	6mer	9606		0
HKU1	miR-103b	9606	7598	7603	7598	7603	203	6mer	x	6mer	9606		0
HKU1	miR-103b	9606	9863	9868	9863	9868	204	6mer	x	6mer	9606		0
HKU1	miR-105-5p	9606	11195	11201	11195	11201	205	7mer-m8	x	7mer-m8	9606		0
HKU1	miR-105-5p	9606	12031	12037	12031	12037	206	7mer-m8	x	7mer-m8	9606		0
HKU1	miR-105-5p	9606	13675	13682	13675	13682	207	8mer-1a	x	8mer-1a	9606		0
HKU1	miR-105-5p	9606	13683	13688	13683	13688	208	6mer	x	6mer	9606		0
HKU1	miR-105-5p	9606	13883	13889	13883	13889	209	7mer-1a	x	7mer-1a	9606		0
HKU1	miR-105-5p	9606	1506	1511	1506	1511	210	6mer	x	6mer	9606		0
HKU1	miR-105-5p	9606	15122	15128	15122	15128	211	7mer-1a	x	7mer-1a	9606		0
HKU1	miR-105-5p	9606	15782	15787	15782	15787	212	6mer	x	6mer	9606		0
HKU1	miR-105-5p	9606	20506	20513	20506	20513	213	8mer-1a	x	8mer-1a	9606		0
HKU1	miR-105-5p	9606	20559	20565	20559	20565	214	7mer-m8	x	7mer-m8	9606		0
HKU1	miR-105-5p	9606	21158	21163	21158	21163	215	6mer	x	6mer	9606		0
HKU1	miR-105-5p	9606	21209	21215	21209	21215	216	7mer-1a	x	7mer-1a	9606		0
HKU1	miR-105-5p	9606	21309	21314	21309	21314	217	6mer	x	6mer	9606		0
HKU1	miR-105-5p	9606	22765	22770	22765	22770	218	6mer	x	6mer	9606		0
HKU1	miR-105-5p	9606	29796	29802	29796	29802	219	7mer-1a	x	7mer-1a	9606		0
HKU1	miR-105-5p	9606	5361	5366	5361	5366	220	6mer	x	6mer	9606		0
HKU1	miR-105-5p	9606	5954	5960	5954	5960	221	7mer-1a	x	7mer-1a	9606		0
HKU1	miR-105-5p	9606	6198	6203	6198	6203	222	6mer	x	6mer	9606		0
HKU1	miR-105-5p	9606	8825	8830	8825	8830	223	6mer	x	6mer	9606		0
HKU1	miR-105-5p	9606	9086	9092	9086	9092	224	7mer-m8	x	7mer-m8	9606		0
HKU1	miR-105-5p	9606	9799	9805	9799	9805	225	7mer-m8	x	7mer-m8	9606		0
HKU1	miR-105-5p	9606	9942	9948	9942	9948	226	7mer-1a	x	7mer-1a	9606		0
HKU1	miR-106a-3p	9606	11110	11116	11110	11116	227	7mer-1a	x	7mer-1a	9606		0
HKU1	miR-106a-3p	9606	13159	13164	13159	13164	228	6mer	x	6mer	9606		0
HKU1	miR-106a-3p	9606	17186	17191	17186	17191	229	6mer	x	6mer	9606		0
HKU1	miR-106a-3p	9606	18166	18172	18166	18172	230	7mer-m8	x	7mer-m8	9606		0
HKU1	miR-106a-3p	9606	19098	19103	19098	19103	231	6mer	x	6mer	9606		0
HKU1	miR-106a-3p	9606	23993	23999	23993	23999	232	7mer-1a	x	7mer-1a	9606		0
HKU1	miR-106a-3p	9606	24768	24773	24768	24773	233	6mer	x	6mer	9606		0
HKU1	miR-106a-3p	9606	25515	25520	25515	25520	234	6mer	x	6mer	9606		0
HKU1	miR-106a-3p	9606	26461	26466	26461	26466	235	6mer	x	6mer	9606		0
HKU1	miR-106a-3p	9606	27737	27742	27737	27742	236	6mer	x	6mer	9606		0
HKU1	miR-106a-3p	9606	9872	9878	9872	9878	237	7mer-1a	x	7mer-1a	9606		0
HKU1	miR-10a-3p	9606	11583	11588	11583	11588	238	6mer	x	6mer	9606		0
HKU1	miR-1178-3p	9606	17591	17597	17591	17597	239	7mer-1a	x	7mer-1a	9606		0
HKU1	miR-1178-5p	9606	24525	24532	24525	24532	240	8mer-1a	x	8mer-1a	9606		0
HKU1	miR-1179	9606	11869	11876	11869	11876	241	8mer-1a	x	8mer-1a	9606		0
HKU1	miR-1179	9606	12514	12519	12514	12519	242	6mer	x	6mer	9606		0
HKU1	miR-1179	9606	12572	12577	12572	12577	243	6mer	x	6mer	9606		0
HKU1	miR-1179	9606	12821	12826	12821	12826	244	6mer	x	6mer	9606		0
HKU1	miR-1179	9606	13294	13299	13294	13299	245	6mer	x	6mer	9606		0
HKU1	miR-1179	9606	14902	14907	14902	14907	246	6mer	x	6mer	9606		0
HKU1	miR-1179	9606	17518	17523	17518	17523	247	6mer	x	6mer	9606		0
HKU1	miR-1179	9606	21381	21387	21381	21387	248	7mer-m8	x	7mer-m8	9606		0
HKU1	miR-1179	9606	21445	21450	21445	21450	249	6mer	x	6mer	9606		0
HKU1	miR-1179	9606	23668	23674	23668	23674	250	7mer-1a	x	7mer-1a	9606		0
HKU1	miR-1179	9606	23773	23778	23773	23778	251	6mer	x	6mer	9606		0
HKU1	miR-1179	9606	24997	25002	24997	25002	252	6mer	x	6mer	9606		0
HKU1	miR-1179	9606	25108	25113	25108	25113	253	6mer	x	6mer	9606		0
HKU1	miR-1179	9606	25981	25986	25981	25986	254	6mer	x	6mer	9606		0
HKU1	miR-1179	9606	26059	26064	26059	26064	255	6mer	x	6mer	9606		0
HKU1	miR-1179	9606	26209	26214	26209	26214	256	6mer	x	6mer	9606		0
HKU1	miR-1179	9606	26359	26364	26359	26364	257	6mer	x	6mer	9606		0
HKU1	miR-1179	9606	26719	26725	26719	26725	258	7mer-1a	x	7mer-1a	9606		0
HKU1	miR-1179	9606	27858	27863	27858	27863	259	6mer	x	6mer	9606		0
HKU1	miR-1179	9606	2818	2824	2818	2824	260	7mer-m8	x	7mer-m8	9606		0
HKU1	miR-1179	9606	29202	29207	29202	29207	261	6mer	x	6mer	9606		0
HKU1	miR-1179	9606	29436	29441	29436	29441	262	6mer	x	6mer	9606		0
HKU1	miR-1179	9606	7022	7027	7022	7027	263	6mer	x	6mer	9606		0
HKU1	miR-1179	9606	8092	8098	8092	8098	264	7mer-m8	x	7mer-m8	9606		0
HKU1	miR-1179	9606	9244	9250	9244	9250	265	7mer-m8	x	7mer-m8	9606		0
HKU1	miR-1180-5p	9606	10632	10639	10632	10639	266	8mer-1a	x	8mer-1a	9606		0
HKU1	miR-1180-5p	9606	11578	11583	11578	11583	267	6mer	x	6mer	9606		0
HKU1	miR-1180-5p	9606	23710	23716	23710	23716	268	7mer-1a	x	7mer-1a	9606		0
